school_long,school_lat
142.1647,-34.23233
144.23367,-36.78865
145.01316,-37.66691
145.34141,-37.74582
144.56869,-37.70836
142.14798,-34.19573
145.0598,-37.92736
143.87667,-37.60796
144.88618,-37.74668
145.02537,-37.74007
145.04082,-37.82314
144.96477,-37.82823
142.45892,-38.35871
144.65385,-37.88893
144.29798,-36.73893
145.12018,-37.51505
145.70148,-37.19449
145.04507,-37.83988
143.81821,-37.55452
145.07677,-37.79786
145.262,-37.83903
143.38249,-37.43884
145.03408,-37.9784
146.69076,-36.34722
144.33056,-38.17565
144.27928,-36.7553
145.36544,-38.0314
145.14989,-37.81037
147.22537,-36.80408
145.13721,-37.82
144.84754,-37.77826
145.16634,-37.89951
145.01912,-37.92016
145.04003,-37.20438
144.89775,-37.74712
145.07282,-37.83015
145.0691,-37.82029
141.38749,-37.5888
145.06868,-37.95376
145.65412,-35.9136
144.22642,-35.8135
145.28614,-38.10759
145.24651,-38.10672
145.28126,-37.78935
144.93324,-37.78215
142.03441,-36.44984
145.15856,-37.78213
142.97396,-36.37078
145.13805,-37.78458
145.85098,-38.14466
144.26163,-36.72006
145.14172,-37.72444
144.9852,-37.88232
145.03343,-37.644
145.5648,-36.7582
145.25904,-37.87321
144.29759,-36.77579
144.93204,-37.83201
144.89376,-37.79104
146.19741,-38.65174
145.12895,-38.16219
144.37373,-38.15303
144.34079,-38.10996
144.58477,-37.49811
144.89,-37.68977
145.06198,-37.7075
145.4154,-36.37207
145.17638,-38.30817
145.53081,-37.64359
141.6205,-38.12927
145.17682,-37.86541
143.9138,-35.72565
144.92558,-37.78791
145.06336,-37.79555
145.11756,-37.80219
145.49578,-38.19709
145.8039,-38.44387
145.05621,-36.31748
144.45817,-37.25133
145.03062,-37.67266
145.03412,-37.66077
145.34392,-37.7607
143.97389,-38.53918
145.20671,-37.95876
145.00226,-37.81648
146.98242,-37.96489
146.08856,-37.06268
144.88824,-37.77952
144.35321,-38.14959
144.99531,-37.83683
144.56822,-37.68175
145.0535,-37.98018
142.14539,-34.198
146.14882,-38.40018
145.42781,-37.88318
145.11361,-37.71408
145.31423,-37.77508
145.09268,-38.01224
147.16728,-36.74031
145.09354,-38.1897
145.13231,-37.86909
145.04854,-37.9122
144.97186,-37.83589
145.20844,-36.0599
145.95668,-38.01694
144.3952,-38.17113
144.98971,-37.77416
145.2376,-37.79975
145.44627,-36.07995
144.36414,-38.23176
148.46635,-37.70411
142.32261,-35.06457
145.471,-38.069
145.44402,-38.07827
145.0935,-37.9903
144.9355,-37.71756
144.99116,-37.85175
145.0064,-37.74169
144.96503,-37.78348
144.76689,-37.91615
144.55753,-38.19066
141.9967,-35.89447
142.19545,-34.2988
145.23915,-37.81661
145.0028,-37.81741
142.78155,-34.58889
144.6987,-36.35278
144.88745,-38.36762
145.82134,-37.29493
146.4521,-36.06256
144.77005,-37.91054
145.2362,-37.88864
144.80841,-37.74553
143.25094,-36.60955
145.03417,-37.87398
144.92664,-37.73695
144.72867,-37.57428
144.96188,-37.76969
147.17267,-36.22044
145.00194,-37.67872
146.1583,-38.21457
144.73391,-37.84298
144.95538,-37.79698
144.93033,-37.63041
145.62393,-37.79209
145.33548,-37.90436
145.1997,-37.84412
145.34741,-38.05369
145.19766,-38.09529
146.30772,-36.3449
144.88961,-37.6503
145.22997,-37.8576
142.38941,-36.26275
145.18422,-37.74827
145.16938,-37.93447
144.66874,-37.90554
147.605,-37.82871
145.13658,-37.94031
145.18174,-37.91013
144.89502,-37.86286
146.88105,-36.12561
146.68546,-38.56658
143.89228,-37.55912
145.40854,-37.21501
145.03801,-37.8857
144.93595,-37.60875
145.45874,-37.92427
145.02977,-37.72226
145.25988,-38.03486
144.69536,-37.87122
144.81119,-37.71552
146.43279,-38.22879
144.58596,-37.67291
147.99841,-37.87134
145.19018,-38.15929
144.70448,-37.58401
145.16373,-37.84852
145.13474,-38.0835
145.13991,-37.68687
142.78979,-37.06195
145.23709,-37.92389
145.59788,-38.61094
145.02303,-37.95671
144.98748,-37.78491
145.10333,-37.86453
145.19016,-37.80711
145.96124,-38.47869
145.1674,-37.67283
145.14829,-37.84789
144.9848,-37.80784
145.17817,-37.97117
145.09125,-37.70849
142.92196,-37.286
145.06341,-37.66416
144.43306,-37.68563
144.67494,-37.85813
144.72787,-37.71569
144.7944,-37.70741
144.81382,-37.79316
144.98147,-37.41839
145.02521,-37.75649
141.59482,-38.35882
144.77243,-37.71946
144.88521,-37.8577
145.08977,-37.92232
143.55285,-35.33523
146.51949,-38.19142
145.05776,-38.21671
144.86971,-37.73971
144.95501,-37.7709
145.16211,-37.8781
145.14772,-38.12612
142.49968,-38.37672
145.08659,-37.7412
145.18237,-37.97021
142.01463,-37.73331
145.31618,-37.78934
145.2321,-37.83843
142.1841,-36.71166
145.01433,-37.82251
144.32806,-38.12391
146.28598,-38.17668
145.12231,-37.76743
144.22755,-37.05044
145.92549,-38.1652
143.83447,-37.51922
143.35963,-36.27031
143.2291,-36.0757
142.90994,-35.98438
141.65886,-36.3326
147.06801,-38.10892
145.15845,-38.14632
147.24592,-37.02329
144.85404,-37.791
145.28508,-38.04973
144.41157,-38.01818
141.24485,-36.38272
147.91076,-36.19294
143.72287,-37.04216
145.07568,-37.63494
144.73282,-37.88672
144.60185,-37.87351
144.9728,-37.7407
146.89056,-36.13084
144.92319,-37.58031
144.68041,-37.83335
144.73242,-36.13239
145.12869,-37.91422
144.81864,-37.86191
145.20901,-37.97942
145.59647,-38.60974
144.77263,-37.85617
144.91536,-37.68044
143.5901,-38.3515
145.33656,-38.0385
144.70075,-37.89385
145.15984,-37.96702
145.26119,-38.0002
145.27656,-37.97461
145.29538,-38.00528
141.82737,-37.24056
146.72614,-36.54889
145.30872,-38.07313
145.1686,-38.22726
144.66582,-37.83618
143.72695,-36.11022
146.00667,-36.02144
145.14112,-37.02984
142.07131,-34.16937
144.94736,-37.84479
145.05865,-37.72897
144.7949,-37.75552
147.72403,-37.26684
144.925,-37.7047
144.97186,-37.70271
145.00277,-37.69667
145.08833,-37.60485
145.30603,-38.10494
144.72752,-37.90164
143.83351,-37.58661
144.35571,-38.07841
144.32386,-38.30419
142.36603,-35.73487
145.24317,-37.98945
145.41097,-38.07202
144.73722,-37.74634
144.73804,-37.73445
144.74028,-37.73102
144.73867,-37.71118
145.26202,-37.79552
145.29327,-37.8583
144.67982,-37.83745
145.96385,-36.55337
144.94736,-37.77682
144.99612,-37.83615
144.98214,-37.84883
145.05464,-37.86145
145.06698,-37.69018
144.95288,-37.80597
144.997,-37.85936
143.83156,-37.55971
143.84715,-37.5644
143.87401,-37.5617
142.47736,-38.37099
143.82347,-37.55686
146.08901,-37.05835
144.8814,-37.84003
144.90089,-37.8635
145.03918,-37.81111
145.00489,-37.87738
144.94625,-37.7933
146.32195,-36.35616
144.99759,-37.85902
144.94763,-37.30101
144.93173,-37.7847
144.27336,-36.75344
143.73642,-37.05354
143.7368,-37.05183
147.58563,-37.8414
143.83767,-37.57811
145.03432,-37.82646
145.05157,-37.86175
144.99672,-37.77462
145.00377,-37.74481
146.40432,-38.23943
146.5347,-38.19516
145.40765,-36.37473
145.14092,-37.0199
142.98517,-36.37358
147.06233,-38.11071
144.94811,-37.29939
144.22873,-37.5999
144.0909,-37.58065
144.73173,-37.27876
143.89226,-37.42851
142.09426,-37.76623
144.2448,-36.7942
145.97412,-36.55396
143.96603,-37.59116
144.34015,-38.1495
143.24686,-36.61708
142.15346,-34.18872
144.99678,-37.89673
144.99766,-37.89794
145.07091,-37.92304
145.03849,-37.81395
144.25729,-36.72348
143.87035,-37.61146
143.83365,-37.55965
144.22096,-37.06396
144.45882,-37.25289
144.53049,-37.35779
143.35105,-36.27177
145.22392,-36.43983
144.98574,-37.83895
144.96785,-37.73893
144.65057,-37.90127
144.59009,-37.49091
144.7363,-37.58004
146.60706,-36.14598
146.46298,-36.05042
143.87249,-36.57114
145.97539,-36.55277
145.08033,-37.81516
145.47453,-38.06938
145.02509,-37.85232
146.00925,-36.01072
145.0311,-37.81386
142.28978,-37.87751
142.93777,-37.28474
141.41363,-37.58601
144.43486,-37.67227
142.36897,-38.29989
144.39907,-38.06882
145.0355,-37.8102
144.97441,-37.80371
144.97852,-37.80205
145.35775,-37.75076
144.90684,-37.80116
144.8899,-37.8137
142.20399,-36.714
143.57693,-38.35203
143.5854,-38.33473
145.06571,-37.98415
145.072,-38.21826
144.9848,-37.83169
144.34009,-38.15242
145.40764,-36.37471
146.00921,-36.00866
144.98822,-37.79034
145.4436,-36.08646
142.48614,-38.37249
141.60595,-38.34523
144.363,-38.15319
144.34604,-38.13484
145.107,-37.84856
144.92318,-37.75966
145.35261,-37.75273
145.14356,-37.71152
144.98639,-37.80046
142.3896,-36.25408
144.72583,-36.13426
145.03744,-37.80817
142.93861,-37.2855
144.74337,-36.11815
142.23167,-38.38613
144.70117,-36.36476
144.94287,-37.79289
141.59279,-38.35947
147.06378,-38.10871
145.04471,-36.30955
145.10008,-37.82032
144.61562,-36.49302
146.68281,-36.36007
141.69473,-37.60538
143.13956,-38.235
143.139,-38.23503
144.91429,-37.7572
144.15136,-37.33724
142.05091,-37.74114
144.28421,-36.75458
145.05578,-37.80897
146.88922,-36.11702
142.78726,-37.05935
144.99155,-37.85955
145.07016,-37.98357
142.90996,-38.2398
145.91202,-38.15861
144.27835,-36.76942
144.99694,-37.90612
145.06655,-37.75764
145.06759,-37.75793
144.94298,-37.76229
145.09178,-38.00804
143.86007,-37.54591
143.83083,-37.53924
144.97786,-37.77634
145.0471,-37.88689
145.22084,-37.99067
145.00855,-37.95148
145.60341,-38.60086
144.91127,-37.77384
143.91781,-35.72546
145.03218,-37.85768
144.96825,-37.75863
142.02421,-37.7372
143.90299,-37.56161
145.9543,-38.47894
145.82232,-38.43604
144.89493,-37.85019
145.04448,-37.77252
145.5158,-37.65868
145.57319,-38.07303
145.03229,-37.83392
145.05292,-37.87302
145.00755,-37.92863
144.92878,-37.79558
144.6553,-38.26868
145.02036,-37.78007
145.03116,-37.85807
146.67597,-38.5569
144.31057,-36.72487
144.98112,-37.88253
144.46212,-37.25051
145.25669,-37.81552
143.5456,-35.32846
145.09346,-38.17226
145.1917,-38.30344
143.5188,-38.27065
144.83556,-37.78945
145.00166,-37.75684
142.44614,-38.3515
145.02127,-37.8383
144.91497,-37.75991
142.20795,-36.71731
144.99415,-37.92011
145.56987,-36.75337
144.87034,-37.73215
144.88522,-37.79582
145.65375,-35.91707
145.01132,-37.87791
145.03876,-37.77194
145.15405,-36.78161
145.00946,-37.85246
148.45563,-37.70917
145.06812,-37.98769
145.04672,-37.76527
146.72693,-36.55357
145.04782,-37.81478
145.04122,-37.89952
145.14643,-37.99598
144.91031,-37.75111
145.42461,-37.21455
145.06279,-37.81108
145.08037,-37.82918
145.06346,-37.98938
145.11859,-38.05544
147.06463,-38.09365
145.01746,-37.91628
145.01489,-37.84819
145.08384,-37.83892
145.0009,-37.93305
144.70111,-36.91768
144.21854,-35.80823
145.06641,-37.81609
145.20281,-38.36147
144.99352,-37.91111
144.95156,-37.74984
145.13629,-37.87674
145.13149,-37.81849
144.82838,-37.86666
145.14791,-37.71612
142.05309,-34.16686
145.1262,-38.1488
145.12992,-37.81835
145.00512,-37.71802
145.04147,-37.92283
145.02316,-37.97592
144.73903,-37.57264
147.07768,-37.96726
145.11863,-37.83278
146.15219,-38.20721
145.06527,-37.90178
145.05231,-37.85736
145.34654,-38.03535
145.0597,-37.81821
145.04981,-37.79538
145.23218,-37.81642
145.12656,-37.71601
144.7418,-38.34047
145.0646,-37.85009
145.00529,-37.88251
142.18796,-34.30235
145.05221,-37.81593
145.02755,-37.65054
145.00248,-37.77036
145.08692,-37.90184
144.96362,-37.71628
145.29517,-37.88738
145.1904,-37.81744
145.35422,-36.39605
144.99262,-37.7341
145.0247,-37.8354
145.48527,-38.19746
144.92413,-37.74214
144.33186,-38.1502
145.15034,-37.95323
145.06821,-37.99116
145.01857,-37.73026
145.08258,-37.83366
144.97271,-37.74742
144.94186,-37.73089
144.87292,-37.80853
144.34301,-38.15641
144.8832,-37.74939
145.19954,-37.7918
145.08248,-37.86413
143.9887,-37.5004
145.03994,-37.92572
145.0709,-37.79352
145.10026,-37.88273
141.64304,-36.33541
144.37393,-38.16462
145.11777,-37.84722
146.25356,-38.17937
145.08268,-37.77478
145.91527,-38.15903
142.15926,-34.22261
144.8202,-37.78219
145.03412,-37.76306
142.80202,-38.07994
145.03183,-37.9461
145.05971,-37.9655
145.17005,-37.82192
145.27279,-37.79749
141.30005,-37.03403
145.31652,-38.05022
145.71338,-37.19127
144.9052,-37.75665
145.0082,-37.8839
145.01619,-37.76085
144.80005,-37.73769
145.15743,-37.82325
145.0112,-36.5878
146.78427,-37.98075
144.35882,-38.09017
145.04629,-37.74692
144.87773,-37.82908
142.04945,-37.74204
145.1012,-37.87978
145.17243,-37.97171
145.12186,-37.92314
142.36219,-35.72393
145.00034,-37.86812
144.88903,-37.74366
144.33833,-38.1111
144.32996,-38.13581
145.09263,-37.70285
144.80081,-37.77941
144.76927,-37.76853
144.86196,-37.78761
144.9228,-37.70389
145.15202,-37.95907
144.80752,-37.78753
144.11184,-36.05485
144.33048,-38.13008
145.04104,-37.98199
144.29824,-36.7669
144.83528,-37.77116
143.84018,-37.60347
145.02655,-37.82304
142.15224,-34.18733
145.00084,-37.86928
144.89104,-37.7669
146.29159,-38.18474
145.12963,-37.87426
145.20582,-37.97133
145.41068,-36.39247
145.11139,-37.83006
145.05217,-37.93822
145.08608,-37.90216
146.41548,-38.23061
142.03758,-36.45706
142.85067,-35.50183
145.61681,-37.79217
145.0192,-37.71157
148.01234,-37.87102
145.07698,-37.73518
147.17342,-36.21623
145.10575,-37.89616
144.89658,-37.75635
145.22626,-37.99023
147.58766,-37.8371
142.77851,-34.58471
146.32114,-36.37219
145.17411,-37.84779
144.9237,-37.68506
144.95359,-36.25266
145.10325,-37.79592
145.16389,-37.8868
145.12591,-37.85165
145.1502,-37.8711
145.09249,-37.99047
145.1534,-37.79055
145.20875,-36.05766
145.23863,-37.9905
145.23494,-37.82306
145.00663,-37.89287
145.09069,-38.19817
144.96795,-37.69816
145.15956,-37.93272
145.01883,-37.67237
144.92108,-37.71885
144.34747,-38.14733
145.35268,-37.90841
142.46583,-38.36492
144.88025,-37.72501
143.57855,-38.35316
145.15878,-37.67215
145.35357,-38.03382
144.89796,-37.75662
145.04337,-37.84227
145.03552,-37.71526
145.14671,-37.83555
146.3056,-36.34656
142.47365,-36.62268
145.27291,-37.78296
144.80613,-37.78773
144.81167,-37.8639
143.82561,-37.52544
145.09033,-37.7673
145.27481,-37.86271
147.89919,-36.19824
145.35889,-37.91064
145.26576,-37.84898
145.29509,-37.89049
145.08686,-37.81235
144.84796,-37.82099
145.10226,-38.01813
144.94494,-37.70729
145.13326,-37.87467
145.16659,-37.80764
144.93198,-37.66574
144.84239,-37.83162
145.31752,-37.78791
145.05722,-37.69849
145.03141,-37.65518
145.25816,-37.7837
144.3931,-38.16655
144.96456,-37.7304
145.18365,-37.84039
146.97239,-37.9635
145.07046,-38.22321
145.1481,-38.14582
145.24279,-37.8779
145.13887,-38.13557
145.14095,-38.1066
145.16614,-37.9152
144.86162,-37.75847
145.12228,-37.7806
145.27803,-37.97092
145.12287,-37.76127
145.20969,-37.83675
145.16605,-37.90812
144.6651,-37.9095
147.08331,-38.0994
144.85169,-37.83922
144.85942,-37.74424
142.51953,-38.38525
146.72536,-36.55334
144.77698,-37.85378
145.22596,-37.88984
146.87264,-36.12675
145.3671,-37.79883
145.24881,-37.77722
144.27274,-36.74417
145.12957,-37.98666
145.05995,-37.87595
145.16902,-37.82255
145.19223,-37.70044
144.81141,-37.75644
142.15603,-34.2046
145.21333,-37.62939
144.69031,-37.87464
145.19345,-37.77403
145.13214,-37.80388
145.0012,-37.88229
145.0392,-37.67842
144.57598,-37.36383
144.88946,-37.69303
145.27885,-38.11164
145.16293,-37.98994
144.58464,-37.68092
144.35813,-38.07203
144.76315,-37.7246
145.15809,-37.90284
146.31054,-36.33875
145.23692,-37.79323
146.41571,-38.3164
145.17504,-37.86234
144.99772,-37.67775
141.66215,-36.32773
144.71746,-37.56839
145.17721,-37.77444
145.19111,-38.15528
144.81963,-37.73374
145.19888,-37.94632
144.99292,-37.70222
144.77539,-37.7363
144.79909,-37.73889
145.37311,-38.052
142.21775,-36.70818
145.13709,-37.68407
145.2153,-37.88014
145.0105,-37.85823
144.7249,-37.85084
144.33011,-38.20252
144.82052,-37.71063
144.5729,-37.70966
145.11911,-37.68219
145.23507,-37.85338
144.81962,-37.80028
145.05467,-37.69501
144.99953,-37.74593
145.26862,-37.78268
145.30513,-37.76357
144.20542,-37.08849
144.318,-38.09719
145.45271,-37.85665
146.86239,-36.12962
144.8501,-37.78586
143.79995,-37.55349
145.39586,-37.79052
145.21859,-37.7733
146.51105,-38.18765
144.93137,-37.5986
145.14587,-38.17205
145.05891,-37.66499
145.08073,-37.7034
144.55041,-37.67725
145.27232,-38.48834
141.58984,-38.35679
144.31307,-38.18524
145.33887,-37.78785
144.97981,-37.78917
145.25793,-37.98052
145.10719,-37.93489
145.10114,-38.19773
145.20774,-36.0586
144.27158,-36.76553
142.04149,-37.77083
145.13879,-37.61346
144.68749,-37.85729
145.24533,-37.92568
144.7917,-37.87515
145.31501,-38.02597
144.54016,-38.26078
144.77101,-37.69914
144.80506,-37.69994
145.29449,-37.76375
145.16302,-38.17863
145.03604,-37.80551
142.12879,-34.2016
145.41558,-36.32748
145.2192,-37.86547
144.68133,-37.88132
145.3638,-38.08468
145.93042,-38.14781
144.83586,-37.7684
145.10889,-37.8668
145.46732,-38.0619
145.31893,-37.82914
145.31084,-37.8539
145.00324,-37.6656
144.39058,-38.01519
145.11454,-37.50906
145.15431,-37.76748
144.73176,-36.14482
145.34623,-37.9189
145.08282,-37.89591
145.50922,-37.68452
143.91342,-35.73042
145.24464,-37.87387
145.87712,-38.14284
144.96612,-37.73633
145.16798,-38.26212
144.80435,-37.71462
144.5502,-37.67878
145.41206,-37.868
144.89754,-38.37133
145.19051,-37.91781
146.88735,-36.15717
145.32174,-37.80656
145.24291,-37.87747
144.56028,-37.70028
146.08574,-37.0614
145.26266,-37.96753
144.66344,-37.90995
145.19546,-37.94023
144.31185,-38.32112
145.0194,-37.89244
145.96354,-38.46673
142.50617,-38.36211
145.00522,-37.80366
144.72202,-37.85265
144.82318,-37.70656
145.17847,-38.10335
145.13546,-37.69844
144.88864,-37.65364
145.63116,-37.79444
143.5568,-35.34192
145.2674,-38.03932
144.43159,-37.69027
145.25687,-38.10841
145.1435,-38.0012
145.03617,-37.78043
145.26724,-38.07727
145.862,-38.13244
145.32507,-37.76461
143.81724,-37.58019
144.15669,-37.08188
144.9532,-37.30103
144.93121,-37.65583
146.08586,-37.0608
145.14863,-37.93904
146.84528,-36.11673
143.5465,-35.37756
144.27088,-36.76197
144.36129,-36.80447
144.95481,-37.83616
145.2929,-38.1103
145.1684,-38.23365
145.31128,-37.99584
144.65866,-37.87559
144.31346,-36.78263
144.93007,-37.66862
144.91826,-37.68786
144.93432,-37.62344
145.03133,-37.82708
144.328,-38.10988
144.59778,-37.45589
145.33695,-38.06977
144.6666,-37.85525
144.93564,-37.68472
144.77224,-37.7003
144.70602,-37.5191
145.01947,-37.70438
144.70206,-37.84768
144.55617,-38.18801
145.41598,-36.35387
144.97169,-37.70518
145.62369,-38.08322
147.57835,-37.84122
145.03622,-37.73395
144.3249,-38.18552
145.38821,-37.95976
144.8907,-37.62771
145.04517,-37.84322
143.8622,-37.64076
144.73744,-37.74772
144.27974,-38.26332
144.60001,-37.45339
145.17547,-38.01399
144.75334,-37.8926
145.29799,-38.05539
145.71586,-38.09326
144.97056,-37.81154
144.5424,-37.6863
144.99768,-37.83762
144.33029,-38.06714
146.51425,-38.2009
142.14532,-34.24742
145.14477,-37.99555
144.94274,-37.74119
144.95442,-37.81289
145.30575,-38.03025
144.98349,-37.87323
144.74715,-37.68792
144.97227,-37.8103
145.41203,-36.32432
146.93993,-36.17389
146.8894,-36.11803
145.09103,-37.64332
144.72868,-37.89076
145.45593,-38.06492
145.00824,-37.81585
144.28602,-36.75554
146.69353,-36.36669
145.03269,-38.27325
144.7396,-37.72888
143.84381,-37.59292
144.98277,-37.77883
143.87158,-37.61258
145.9843,-36.54767
144.90947,-37.61532
144.93125,-37.56798
145.3073,-38.14
144.93276,-37.57522
144.33707,-38.23046
144.60622,-37.87585
144.16595,-37.34233
144.73671,-37.71349
145.0906,-37.59574
145.03753,-37.62426
145.92622,-38.17823
146.30898,-36.33783
145.17465,-38.1926
145.4017,-36.37766
145.40567,-38.05462
145.25248,-38.05901
144.76052,-37.79068
145.28649,-37.88729
144.97709,-37.83359
144.66038,-37.85424
144.7396,-37.71396
144.38711,-38.17432
145.14876,-38.0492
145.02567,-37.88817
144.69823,-37.84829
144.95494,-37.80384
144.92926,-37.69777
146.32991,-36.38595
145.94392,-38.54791
145.03508,-37.9036
147.6078,-37.82106
145.99905,-36.54745
145.0126,-37.626
144.76595,-37.9088
145.31704,-38.11617
145.35054,-37.7574
144.66571,-37.83342
144.72821,-37.84381
145.43271,-38.06277
145.11522,-37.59693
145.66006,-35.92428
144.22169,-36.73171
145.11136,-37.95784
144.98926,-37.81954
144.53319,-37.4457
145.14879,-37.96694
144.56548,-37.70712
145.35199,-37.78489
145.03148,-37.80222
145.31587,-37.97749
144.9052,-37.86311
145.20147,-38.50776
144.88506,-38.38285
145.00926,-37.6987
144.95509,-37.80519
145.11925,-38.14825
144.95615,-37.81654
145.05401,-37.83071
143.78041,-37.54597
144.99191,-37.86057
144.8961,-37.58197
144.1701,-38.04693
144.99984,-37.4241
144.33228,-38.30332
145.2398,-38.4637
145.32148,-37.86007
145.40034,-36.43612
144.70532,-37.58479
145.03178,-37.61582
145.13932,-37.94484
145.37876,-38.10602
144.36945,-38.24009
145.55883,-38.52856
144.35671,-38.21912
145.0235,-37.93846
144.57797,-37.68674
145.38232,-37.73335
144.61028,-37.9033
144.96665,37.83731
145.96161,-38.14153
144.92369,-37.67575
144.28535,-38.17178
144.99848,-37.82191
144.60498,-37.68243
144.57246,-37.73305
145.31604,-37.97748
145.08148,-37.64875
144.9052,-37.53046
145.31589,-37.97324
145.29327,-37.88319
