Suburb,SA2_code,2005_income,2006_income,2007_income,2008_income,2009_income,2010_income,2011_income,2012_income,2013_income,2014_income,2015_income,2016_income,2017_income,2018_income
WATCHEM,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
WATCHEM WEST,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
BALLAPUR,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
BIRCHIP,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
BIRCHIP WEST,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
CURYO,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
JIL JIL,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
KARYRIE,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
KINNABULLA,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
MARLBED,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
NARRAPORT,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
REEDY DAM,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
WHIRILY,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
BANYAN,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
WATCHUPGA,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
WILLANGIE,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
WOOMELANG,215011394.0,28222.0,26254.0,35245.0,30792.0,31165.0,49209.0,46367.0,52964.0,53491.0,40333.0,38594.0,50845.0,58228.0,52472.0
LASCELLES,215011394.0,28222.0,26254.0,35245.0,30792.0,31165.0,49209.0,46367.0,52964.0,53491.0,40333.0,38594.0,50845.0,58228.0,52472.0
SPEED,215011394.0,28222.0,26254.0,35245.0,30792.0,31165.0,49209.0,46367.0,52964.0,53491.0,40333.0,38594.0,50845.0,58228.0,52472.0
TURRIFF,215011394.0,28222.0,26254.0,35245.0,30792.0,31165.0,49209.0,46367.0,52964.0,53491.0,40333.0,38594.0,50845.0,58228.0,52472.0
TURRIFF EAST,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
TEMPY,215011394.0,28222.0,26254.0,35245.0,30792.0,31165.0,49209.0,46367.0,52964.0,53491.0,40333.0,38594.0,50845.0,58228.0,52472.0
BIG DESERT,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
BOINKA,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
KULWIN,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
MITTYACK,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
MURRAY-SUNSET,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
OUYEN,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
TORRITA,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
TUTYE,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
PATCHEWOLLOCK,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
CARWARP,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
COLIGNAN,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
IRAAK,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
NANGILOC,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
CARDROSS,215021399.0,26139.0,28928.0,31276.0,29280.0,29328.0,34504.0,37235.0,40200.0,41675.0,42376.0,42842.0,45331.0,45559.0,46797.0
CULLULLERAINE,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
LINDSAY POINT,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
MERINGUR,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
MERRINEE,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
MURRAY LOCK NO 9,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
NEDS CORNER,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
RED CLIFFS,215021399.0,26139.0,28928.0,31276.0,29280.0,29328.0,34504.0,37235.0,40200.0,41675.0,42376.0,42842.0,45331.0,45559.0,46797.0
SUNNYCLIFFS,215021399.0,26139.0,28928.0,31276.0,29280.0,29328.0,34504.0,37235.0,40200.0,41675.0,42376.0,42842.0,45331.0,45559.0,46797.0
WERRIMULL,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
IRYMPLE,215021395.0,31629.0,34015.0,34575.0,36370.0,37821.0,39480.0,43666.0,46367.0,47422.0,49328.0,52071.0,52869.0,55398.0,57883.0
HATTAH,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
KOORLONG,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
NICHOLS POINT,215021395.0,31629.0,34015.0,34575.0,36370.0,37821.0,39480.0,43666.0,46367.0,47422.0,49328.0,52071.0,52869.0,55398.0,57883.0
BIRDWOODTON,215021396.0,29159.0,29363.0,30877.0,31333.0,33192.0,35602.0,37943.0,39557.0,41105.0,42870.0,44622.0,45428.0,46796.0,50054.0
CABARITA,215021396.0,29159.0,29363.0,30877.0,31333.0,33192.0,35602.0,37943.0,39557.0,41105.0,42870.0,44622.0,45428.0,46796.0,50054.0
MERBEIN,215021396.0,29159.0,29363.0,30877.0,31333.0,33192.0,35602.0,37943.0,39557.0,41105.0,42870.0,44622.0,45428.0,46796.0,50054.0
MERBEIN SOUTH,215021396.0,29159.0,29363.0,30877.0,31333.0,33192.0,35602.0,37943.0,39557.0,41105.0,42870.0,44622.0,45428.0,46796.0,50054.0
MERBEIN WEST,215021396.0,29159.0,29363.0,30877.0,31333.0,33192.0,35602.0,37943.0,39557.0,41105.0,42870.0,44622.0,45428.0,46796.0,50054.0
WARGAN,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
YELTA,215021396.0,29159.0,29363.0,30877.0,31333.0,33192.0,35602.0,37943.0,39557.0,41105.0,42870.0,44622.0,45428.0,46796.0,50054.0
COWANGIE,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
WALPEUP,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
LINGA,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
UNDERBOOL,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
CARINA,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
MURRAYVILLE,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
PANITYA,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
MARONG,202021026.0,34135.0,36098.0,37165.0,39558.0,40958.0,47006.0,48891.0,49889.0,52418.0,54184.0,55570.0,57423.0,59455.0,60617.0
SHELBOURNE,202021026.0,34135.0,36098.0,37165.0,39558.0,40958.0,47006.0,48891.0,49889.0,52418.0,54184.0,55570.0,57423.0,59455.0,60617.0
WILSONS HILL,202021026.0,34135.0,36098.0,37165.0,39558.0,40958.0,47006.0,48891.0,49889.0,52418.0,54184.0,55570.0,57423.0,59455.0,60617.0
BRIDGEWATER,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
BRIDGEWATER NORTH,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
BRIDGEWATER ON LODDON,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
DERBY,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
LEICHARDT,202021026.0,34135.0,36098.0,37165.0,39558.0,40958.0,47006.0,48891.0,49889.0,52418.0,54184.0,55570.0,57423.0,59455.0,60617.0
YARRABERB,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
BEARS LAGOON,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
BRENANAH,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
BULLABUL,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
GLENALBYN,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
INGLEWOOD,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
JARKLIN,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
KINGOWER,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
KURTING,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
POWLETT PLAINS,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
RHEOLA,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
SALISBURY WEST,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
SERPENTINE,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
BERRIMAL,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
BORUNG,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
FENTONS CREEK,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
FERNIHURST,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
FIERY FLAT,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
KURRACA,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
KURRACA WEST,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
MYSIA,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
NINE MILE,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
RICHMOND PLAINS,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
SKINNERS FLAT,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
WEDDERBURN,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
WEDDERBURN JUNCTION,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
WEHLA,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
WOOLSHED FLAT,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
WOOSANG,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
KINYPANIAL,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
KORONG VALE,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
SOUTH KINYPANIAL,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
PYALONG,204011060.0,33452.0,35500.0,35329.0,38523.0,37779.0,46713.0,52530.0,49786.0,52533.0,53614.0,51078.0,55077.0,56193.0,58016.0
EMU FLAT,204011060.0,33452.0,35500.0,35329.0,38523.0,37779.0,46713.0,52530.0,49786.0,52533.0,53614.0,51078.0,55077.0,56193.0,58016.0
GLENHOPE EAST,204011060.0,33452.0,35500.0,35329.0,38523.0,37779.0,46713.0,52530.0,49786.0,52533.0,53614.0,51078.0,55077.0,56193.0,58016.0
TOOBORAC,204011060.0,33452.0,35500.0,35329.0,38523.0,37779.0,46713.0,52530.0,49786.0,52533.0,53614.0,51078.0,55077.0,56193.0,58016.0
ARGYLE,202021029.0,29969.0,30948.0,32145.0,33160.0,33979.0,37132.0,39319.0,40284.0,43281.0,44158.0,45047.0,46460.0,49637.0,52295.0
COSTERFIELD,202021029.0,29969.0,30948.0,32145.0,33160.0,33979.0,37132.0,39319.0,40284.0,43281.0,44158.0,45047.0,46460.0,49637.0,52295.0
DERRINAL,202021029.0,29969.0,30948.0,32145.0,33160.0,33979.0,37132.0,39319.0,40284.0,43281.0,44158.0,45047.0,46460.0,49637.0,52295.0
HEATHCOTE,202021029.0,29969.0,30948.0,32145.0,33160.0,33979.0,37132.0,39319.0,40284.0,43281.0,44158.0,45047.0,46460.0,49637.0,52295.0
HEATHCOTE SOUTH,204011060.0,33452.0,35500.0,35329.0,38523.0,37779.0,46713.0,52530.0,49786.0,52533.0,53614.0,51078.0,55077.0,56193.0,58016.0
KNOWSLEY,202021029.0,29969.0,30948.0,32145.0,33160.0,33979.0,37132.0,39319.0,40284.0,43281.0,44158.0,45047.0,46460.0,49637.0,52295.0
LADYS PASS,202021029.0,29969.0,30948.0,32145.0,33160.0,33979.0,37132.0,39319.0,40284.0,43281.0,44158.0,45047.0,46460.0,49637.0,52295.0
MOORMBOOL WEST,204011058.0,31336.0,33256.0,34275.0,35210.0,36783.0,40262.0,42017.0,43060.0,44905.0,47006.0,48331.0,50523.0,53483.0,56206.0
MOUNT CAMEL,202021029.0,29969.0,30948.0,32145.0,33160.0,33979.0,37132.0,39319.0,40284.0,43281.0,44158.0,45047.0,46460.0,49637.0,52295.0
REDCASTLE,202021029.0,29969.0,30948.0,32145.0,33160.0,33979.0,37132.0,39319.0,40284.0,43281.0,44158.0,45047.0,46460.0,49637.0,52295.0
BARRAKEE,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
BUCKRABANYULE,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
CHARLTON,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
CHIRRIP,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
GRANITE FLAT,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
JEFFCOTT,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
JEFFCOTT NORTH,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
LAKE MARMAL,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
NAREEWILLOCK,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
TEDDYWADDY,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
TEDDYWADDY WEST,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
TERRAPPEE,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
WOOROONOOK,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
WYCHITELLA,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
WYCHITELLA NORTH,202031033.0,25519.0,26330.0,31121.0,27635.0,27521.0,33691.0,35570.0,39514.0,40013.0,40470.0,37386.0,43214.0,48536.0,49541.0
YEUNGROON,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
YEUNGROON EAST,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
BUNGULUKE,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
DUMOSA,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
GLENLOTH,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
GLENLOTH EAST,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
JERUK,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
NINYEUNOOK,215031401.0,31614.0,31051.0,31616.0,29091.0,29094.0,35359.0,38548.0,40112.0,42508.0,42241.0,40336.0,40195.0,46320.0,46093.0
TEDDYWADDY,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
TEDDYWADDY WEST,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
THALIA,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
TOWANINNY,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
TOWANINNY SOUTH,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
WYCHEPROOF,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
WYCHEPROOF SOUTH,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
KALPIENUNG,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
NULLAWIL,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
CULGOA,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
SUTTON,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
WANGIE,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
WARNE,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
BERRIWILLOCK,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
BOIGBEAT,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
SPRINGFIELD,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
BIMBOURIE,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
LAKE TYRRELL,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
MITTYACK,215021398.0,25018.0,28310.0,39111.0,30377.0,31290.0,44477.0,38865.0,37101.0,39143.0,45703.0,45361.0,48610.0,50768.0,48655.0
MYALL,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
NANDALY,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
NINDA,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
NYARRIN,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
PIER MILAN,215031400.0,25496.0,25314.0,28970.0,26040.0,27867.0,39737.0,40314.0,45288.0,42337.0,35217.0,34389.0,45741.0,50300.0,47398.0
