,Suburb,shopping_count,population,crime_rate,num_station,num facilites,num hospital,num school
148,BERWICK,0.2857142857142857,0.6836370240329318,0.11185985004481495,0.2,0.21212121212121213,0.42857142857142855,0.3
149,CRANBOURNE,0.2857142857142857,0.6349960651371148,0.41100996174024707,0.2,0.3333333333333333,0.14285714285714285,0.3
150,DANDENONG,0.2857142857142857,0.9140081118711787,0.1953511633376627,0.2,0.42424242424242425,0.42857142857142855,0.2
151,DANDENONG NORTH,0.0,0.6731036987711121,0.1953511633376627,0.0,0.06060606060606061,0.0,0.2
154,HAMPTON PARK,0.14285714285714285,0.7804043828318905,0.41100996174024707,0.0,0.0,0.0,0.1
156,PAKENHAM,0.2857142857142857,1.0,0.17451706575292378,0.4,0.3333333333333333,0.0,0.3
157,SPRINGVALE,0.14285714285714285,0.6639627096071191,0.1953511633376627,0.4,0.48484848484848486,0.0,0.3
158,DROMANA,0.14285714285714285,0.14477268599794177,0.1558599366458105,0.0,0.12121212121212122,0.0,0.0
159,PORTSEA,0.0,0.032205339306253404,0.1558599366458105,0.0,0.09090909090909091,0.0,0.0
160,FRANKSTON,0.42857142857142855,0.705460378957564,0.1558599366458105,0.4,1.0,0.7142857142857143,0.3
161,HASTINGS,0.0,0.31197409044131,0.1558599366458105,0.2,0.21212121212121213,0.0,0.1
162,FLINDERS,0.0,0.033870088988437554,0.1558599366458105,0.0,0.030303030303030304,0.0,0.0
164,MORNINGTON,0.42857142857142855,0.7660269992130274,0.1558599366458105,0.0,0.5151515151515151,0.42857142857142855,0.2
166,SEAFORD,0.0,0.5072340940734912,0.17773212470732908,0.4,0.48484848484848486,0.0,0.1
167,CARRUM DOWNS,0.14285714285714285,0.6556389611961984,0.17773212470732908,0.0,0.18181818181818182,0.0,0.1
168,BELMONT,0.14285714285714285,0.4356498577395726,0.09445473588279159,0.0,0.30303030303030304,0.0,0.1
169,GROVEDALE,0.0,0.6460136812155699,0.09445473588279159,0.0,0.12121212121212122,0.0,0.1
170,CORIO,0.14285714285714285,0.430988558629457,0.28326592420139385,0.0,0.3333333333333333,0.0,0.2
171,GEELONG,1.0,0.2498637932078213,0.28326592420139385,0.0,0.24242424242424243,0.2857142857142857,0.2
173,HERNE HILL,0.0,0.09361946849082874,0.28326592420139385,0.0,0.09090909090909091,0.0,0.1
174,GEELONG WEST,0.0,0.34523881590895333,0.28326592420139385,0.0,0.12121212121212122,0.0,0.1
175,LARA,0.0,0.5497911495853259,0.18558270719981598,0.0,0.18181818181818182,0.0,0.1
176,NEWTOWN,0.0,0.29677946606937466,0.28326592420139385,0.0,0.21212121212121213,0.0,0.4
177,NORTH GEELONG,0.0,0.07706277619710636,0.28326592420139385,0.0,0.15151515151515152,0.14285714285714285,0.0
180,BUNINYONG,0.0,0.09125855075973122,0.20149055270054267,0.0,0.15151515151515152,0.0,0.0
181,SEBASTOPOL,0.0,0.2810702827047642,0.0,0.0,0.24242424242424243,0.0,0.2
182,DELACOMBE,0.0,0.10257884859858345,0.0,0.0,0.030303030303030304,0.0,0.1
183,WENDOUREE,0.14285714285714285,0.4453356740722804,0.3772101802240013,0.0,0.5151515151515151,0.14285714285714285,0.2
184,ALFREDTON,0.0,0.35816332707791027,0.20149055270054267,0.0,0.06060606060606061,0.0,0.1
185,BENDIGO,0.42857142857142855,0.3131242811308191,0.3522445382275175,0.0,0.9393939393939394,0.42857142857142855,0.5
186,FLORA HILL,0.0,0.06734669168835886,0.3522445382275175,0.0,0.030303030303030304,0.0,0.0
188,GOLDEN SQUARE,0.0,0.42311883285913193,0.3522445382275175,0.0,0.30303030303030304,0.0,0.0
189,KANGAROO FLAT,0.14285714285714285,0.17794660693746595,0.3522445382275175,0.0,0.18181818181818182,0.0,0.1
190,NORTH BENDIGO,0.0,0.07875779405533023,0.3522445382275175,0.0,0.030303030303030304,0.0,0.0
191,BAIRNSDALE,0.0,0.2524365881711968,0.3680010383038082,0.0,0.5151515151515151,0.14285714285714285,0.4
192,BENALLA,0.0,0.30719171862703554,0.3680010383038082,0.0,0.3333333333333333,0.14285714285714285,0.4
193,CASTLEMAINE,0.0,0.15258187541618742,0.14282299291331477,0.0,0.48484848484848486,0.14285714285714285,0.1
194,ECHUCA,0.0,0.4287487136025183,0.2959824018871621,0.0,0.36363636363636365,0.14285714285714285,0.3
195,HAMILTON,0.0,0.2930867485925298,0.22724516229845304,0.0,0.06060606060606061,0.14285714285714285,0.4
196,HORSHAM,0.14285714285714285,0.4946728010170107,0.46844128379372413,0.0,0.9090909090909091,0.14285714285714285,0.3
198,MOE,0.0,0.4568073127913312,0.3680010383038082,0.0,0.30303030303030304,0.0,0.1
199,NEWBOROUGH,0.0,0.029299594406441067,0.3680010383038082,0.0,0.3333333333333333,0.0,0.1
200,MORWELL,0.14285714285714285,0.4174586839397058,0.6730370000330453,0.0,0.45454545454545453,0.14285714285714285,0.1
202,BARWON HEADS,0.0,0.24726073006840607,0.09445473588279159,0.0,0.24242424242424243,0.0,0.0
203,PORTLAND,0.0,0.2894848356438041,0.33921993357382724,0.0,0.45454545454545453,0.14285714285714285,0.3
204,SALE,0.14285714285714285,0.44367092439009626,0.3680010383038082,0.0,0.5757575757575758,0.14285714285714285,0.4
205,MAFFRA,0.0,0.42653913675161936,0.3680010383038082,0.0,0.2727272727272727,0.14285714285714285,0.1
206,SEYMOUR,0.0,0.17991403838004721,0.1852853533778165,0.0,0.3333333333333333,0.14285714285714285,0.1
207,SHEPPARTON,0.14285714285714285,0.6872692051576972,0.5416530115702195,0.0,0.696969696969697,0.2857142857142857,0.5
208,SWAN HILL,0.0,0.3198740843876748,0.5220580696884393,0.0,0.48484848484848486,0.14285714285714285,0.3
209,TORQUAY,0.0,0.6275500938313457,0.09445473588279159,0.0,0.696969696969697,0.0,0.1
210,TRARALGON,0.14285714285714285,0.8515648647012531,0.3680010383038082,0.0,0.6060606060606061,0.14285714285714285,0.2
212,WARRAGUL,0.0,0.6803983291966826,0.2895155772480294,0.0,0.6060606060606061,0.14285714285714285,0.5
214,WODONGA,0.5714285714285714,0.6754040801501302,0.08972582751108499,0.0,0.36363636363636365,0.2857142857142857,0.4
