,Suburb,LGA,crime_rate
538,BAREENA,Greater Geelong,0.05449519266358
539,GEELONG,Greater Geelong,0.05449519266358
540,NEWTOWN,Greater Geelong,0.05449519266358
541,SOUTH GEELONG,Greater Geelong,0.05449519266358
542,BARRABOOL,Surf Coast,0.03008079815042
543,BELLARINE,Surf Coast,0.03008079815042
544,CERES,Surf Coast,0.03008079815042
545,GEELONG MC,Surf Coast,0.03008079815042
546,GNARWARRE,Surf Coast,0.03008079815042
547,GREY RIVER,Surf Coast,0.03008079815042
548,KENNETT RIVER,Surf Coast,0.03008079815042
549,MOOLAP,Surf Coast,0.03008079815042
550,SEPARATION CREEK,Surf Coast,0.03008079815042
551,STAUGHTON VALE,Surf Coast,0.03008079815042
552,SUGARLOAF,Surf Coast,0.03008079815042
553,WALLINGTON,Surf Coast,0.03008079815042
554,WONGARRA,Surf Coast,0.03008079815042
555,WYE RIVER,Surf Coast,0.03008079815042
556,CLIFTON SPRINGS,Queenscliffe,0.02451801718485
557,CURLEWIS,Queenscliffe,0.02451801718485
558,DRYSDALE,Queenscliffe,0.02451801718485
559,MANNERIM,Queenscliffe,0.02451801718485
560,MARCUS HILL,Queenscliffe,0.02451801718485
561,INDENTED HEAD,Greater Geelong,0.05449519266358
562,PORTARLINGTON,Greater Geelong,0.05449519266358
563,ST LEONARDS,Greater Geelong,0.05449519266358
564,LEOPOLD,Greater Geelong,0.05449519266358
565,POINT LONSDALE,Queenscliffe,0.02451801718485
566,QUEENSCLIFF,Queenscliffe,0.02451801718485
567,SWAN BAY,Queenscliffe,0.02451801718485
568,SWAN ISLAND,Queenscliffe,0.02451801718485
569,OCEAN GROVE,Greater Geelong,0.05449519266358
570,BARWON HEADS,Surf Coast,0.03008079815042
571,BREAMLEA,Surf Coast,0.03008079815042
572,CONNEWARRE,Surf Coast,0.03008079815042
573,BELLBRAE,Surf Coast,0.03008079815042
574,BELLS BEACH,Surf Coast,0.03008079815042
575,JAN JUC,Surf Coast,0.03008079815042
576,TORQUAY,Surf Coast,0.03008079815042
577,ANGLESEA,Surf Coast,0.03008079815042
578,AIREYS INLET,Surf Coast,0.03008079815042
579,BIG HILL,Surf Coast,0.03008079815042
580,EASTERN VIEW,Surf Coast,0.03008079815042
581,FAIRHAVEN,Surf Coast,0.03008079815042
582,MOGGS CREEK,Surf Coast,0.03008079815042
583,LORNE,Surf Coast,0.03008079815042
584,APOLLO BAY,Colac-Otway,0.05474953282088
585,CAPE OTWAY,Colac-Otway,0.05474953282088
586,MARENGO,Colac-Otway,0.05474953282088
587,PETTICOAT CREEK,Colac-Otway,0.05474953282088
588,SKENES CREEK,Colac-Otway,0.05474953282088
589,SKENES CREEK NORTH,Colac-Otway,0.05474953282088
590,BENWERRIN,Surf Coast,0.03008079815042
591,BOONAH,Surf Coast,0.03008079815042
592,DEANS MARSH,Surf Coast,0.03008079815042
593,PENNYROYAL,Surf Coast,0.03008079815042
594,FORREST,Colac-Otway,0.05474953282088
595,MOUNT SABINE,Colac-Otway,0.05474953282088
596,AIRE VALLEY,Corangamite,0.03811659931829
597,BEECH FOREST,Corangamite,0.03811659931829
598,FERGUSON,Corangamite,0.03811659931829
599,GELLIBRAND LOWER,Corangamite,0.03811659931829
600,WATTLE HILL,Corangamite,0.03811659931829
601,WEEAPROINAH,Corangamite,0.03811659931829
602,WYELANGTA,Corangamite,0.03811659931829
603,YUULONG,Corangamite,0.03811659931829
604,GLENAIRE,Colac-Otway,0.05474953282088
605,HORDERN VALE,Colac-Otway,0.05474953282088
606,JOHANNA,Colac-Otway,0.05474953282088
607,LAVERS HILL,Colac-Otway,0.05474953282088
608,CARLISLE RIVER,Colac-Otway,0.05474953282088
609,CHAPPLE VALE,Colac-Otway,0.05474953282088
610,GELLIBRAND,Colac-Otway,0.05474953282088
611,KENNEDYS CREEK,Colac-Otway,0.05474953282088
612,BUCKLEY,Surf Coast,0.03008079815042
613,GHERANG,Surf Coast,0.03008079815042
614,MODEWARRE,Surf Coast,0.03008079815042
615,MORIAC,Surf Coast,0.03008079815042
616,MOUNT MORIAC,Surf Coast,0.03008079815042
617,PARAPARAP,Surf Coast,0.03008079815042
618,BAMBRA,Surf Coast,0.03008079815042
619,OMBERSLEY,Surf Coast,0.03008079815042
620,WENSLEYDALE,Surf Coast,0.03008079815042
621,WINCHELSEA,Surf Coast,0.03008079815042
622,WINCHELSEA SOUTH,Surf Coast,0.03008079815042
623,WURDIBOLUC,Surf Coast,0.03008079815042
624,BIRREGURRA,Surf Coast,0.03008079815042
625,BARWON DOWNS,Surf Coast,0.03008079815042
626,GERANGAMETE,Surf Coast,0.03008079815042
627,MURROON,Surf Coast,0.03008079815042
628,WARNCOORT,Surf Coast,0.03008079815042
629,WHOOREL,Surf Coast,0.03008079815042
630,ALVIE,Corangamite,0.03811659931829
631,BALINTORE,Corangamite,0.03811659931829
632,BARONGAROOK,Corangamite,0.03811659931829
633,BARONGAROOK WEST,Corangamite,0.03811659931829
634,BARRAMUNGA,Corangamite,0.03811659931829
635,CORAGULAC,Corangamite,0.03811659931829
636,CORUNNUN,Corangamite,0.03811659931829
637,DREEITE,Corangamite,0.03811659931829
638,DREEITE SOUTH,Corangamite,0.03811659931829
639,IRREWARRA,Corangamite,0.03811659931829
640,IRREWILLIPE,Corangamite,0.03811659931829
641,IRREWILLIPE EAST,Corangamite,0.03811659931829
642,KAWARREN,Corangamite,0.03811659931829
643,LARPENT,Corangamite,0.03811659931829
644,NALANGIL,Corangamite,0.03811659931829
645,ONDIT,Corangamite,0.03811659931829
646,PIRRON YALLOCK,Corangamite,0.03811659931829
647,POMBORNEIT EAST,Corangamite,0.03811659931829
648,SWAN MARSH,Corangamite,0.03811659931829
649,TANYBRYN,Corangamite,0.03811659931829
650,WARRION,Corangamite,0.03811659931829
651,WOOL WOOL,Corangamite,0.03811659931829
652,YEO,Corangamite,0.03811659931829
653,YEODENE,Corangamite,0.03811659931829
654,COLAC,Colac-Otway,0.05474953282088
655,COLAC EAST,Colac-Otway,0.05474953282088
656,COLAC WEST,Colac-Otway,0.05474953282088
657,ELLIMINYT,Colac-Otway,0.05474953282088
658,BEEAC,Golden Plains,0.01786724658065
659,CUNDARE,Golden Plains,0.01786724658065
660,CUNDARE NORTH,Golden Plains,0.01786724658065
661,EURACK,Golden Plains,0.01786724658065
662,WEERING,Golden Plains,0.01786724658065
663,COROROOKE,Colac-Otway,0.05474953282088
664,BOOKAAR,Moyne,0.03124117832152
665,BOSTOCKS CREEK,Moyne,0.03124117832152
666,BUNGADOR,Moyne,0.03124117832152
667,CAMPERDOWN,Moyne,0.03124117832152
668,CARPENDEIT,Moyne,0.03124117832152
669,CHOCOLYN,Moyne,0.03124117832152
670,GNOTUK,Moyne,0.03124117832152
671,KARIAH,Moyne,0.03124117832152
672,KOALLAH,Moyne,0.03124117832152
673,LESLIE MANOR,Moyne,0.03124117832152
674,POMBORNEIT,Moyne,0.03124117832152
675,POMBORNEIT NORTH,Moyne,0.03124117832152
676,SKIBO,Moyne,0.03124117832152
677,SOUTH PURRUMBETE,Moyne,0.03124117832152
678,STONYFORD,Moyne,0.03124117832152
679,TANDAROOK,Moyne,0.03124117832152
680,TESBURY,Moyne,0.03124117832152
681,WEERITE,Moyne,0.03124117832152
682,TERANG,Moyne,0.03124117832152
683,BOORCAN,Moyne,0.03124117832152
684,CUDGEE,Moyne,0.03124117832152
685,DIXIE,Moyne,0.03124117832152
686,ECKLIN SOUTH,Moyne,0.03124117832152
687,ELLERSLIE,Moyne,0.03124117832152
688,FRAMLINGHAM,Moyne,0.03124117832152
689,FRAMLINGHAM EAST,Moyne,0.03124117832152
690,GARVOC,Moyne,0.03124117832152
691,GLENORMISTON NORTH,Moyne,0.03124117832152
692,GLENORMISTON SOUTH,Moyne,0.03124117832152
693,KOLORA,Moyne,0.03124117832152
694,LAANG,Moyne,0.03124117832152
695,NOORAT,Moyne,0.03124117832152
696,NOORAT EAST,Moyne,0.03124117832152
697,PANMURE,Moyne,0.03124117832152
698,TAROON,Moyne,0.03124117832152
699,THE SISTERS,Moyne,0.03124117832152
700,BULLAHARRE,Moyne,0.03124117832152
701,COBDEN,Moyne,0.03124117832152
702,COBRICO,Moyne,0.03124117832152
703,ELINGAMITE,Moyne,0.03124117832152
704,ELINGAMITE NORTH,Moyne,0.03124117832152
705,GLENFYNE,Moyne,0.03124117832152
706,JANCOURT,Moyne,0.03124117832152
707,JANCOURT EAST,Moyne,0.03124117832152
708,NAROGHID,Moyne,0.03124117832152
709,SIMPSON,Moyne,0.03124117832152
710,SCOTTS CREEK,Corangamite,0.03811659931829
711,AYRFORD,Moyne,0.03124117832152
712,BRUCKNELL,Moyne,0.03124117832152
713,COORIEMUNGLE,Moyne,0.03124117832152
714,COWLEYS CREEK,Moyne,0.03124117832152
715,CURDIE VALE,Moyne,0.03124117832152
716,CURDIES RIVER,Moyne,0.03124117832152
717,CURDIEVALE,Moyne,0.03124117832152
718,HEYTESBURY LOWER,Moyne,0.03124117832152
719,NEWFIELD,Moyne,0.03124117832152
720,NIRRANDA,Moyne,0.03124117832152
721,NIRRANDA EAST,Moyne,0.03124117832152
722,NIRRANDA SOUTH,Moyne,0.03124117832152
723,NULLAWARRE,Moyne,0.03124117832152
724,NULLAWARRE EAST,Moyne,0.03124117832152
725,NULLAWARRE NORTH,Moyne,0.03124117832152
726,PAARATTE,Moyne,0.03124117832152
727,THE COVE,Moyne,0.03124117832152
728,TIMBOON,Moyne,0.03124117832152
729,TIMBOON WEST,Moyne,0.03124117832152
730,PORT CAMPBELL,Moyne,0.03124117832152
731,PRINCETOWN,Moyne,0.03124117832152
732,WAARRE,Moyne,0.03124117832152
733,PETERBOROUGH,Moyne,0.03124117832152
734,DARLINGTON,Warrnambool,0.06394279766167
735,DUNDONNELL,Warrnambool,0.06394279766167
736,PURA PURA,Warrnambool,0.06394279766167
737,MORTLAKE,Moyne,0.03124117832152
738,WOORNDOO,Moyne,0.03124117832152
739,HEXHAM,Moyne,0.03124117832152
740,CARAMUT,Southern Grampians,0.04725137944358
741,MAILER FLAT,Warrnambool,0.06394279766167
742,MAILORS FLAT,Warrnambool,0.06394279766167
743,MINJAH,Moyne,0.03124117832152
744,WOOLSTHORPE,Moyne,0.03124117832152
745,ALLANSFORD,Warrnambool,0.06394279766167
746,MEPUNGA,Warrnambool,0.06394279766167
747,MEPUNGA EAST,Warrnambool,0.06394279766167
748,MEPUNGA WEST,Warrnambool,0.06394279766167
749,NARINGAL,Warrnambool,0.06394279766167
750,NARINGAL EAST,Warrnambool,0.06394279766167
751,PURNIM,Moyne,0.03124117832152
752,PURNIM WEST,Moyne,0.03124117832152
753,BALLANGEICH,Southern Grampians,0.04725137944358
754,WANGOOM,Southern Grampians,0.04725137944358
755,DENNINGTON,Warrnambool,0.06394279766167
756,WARRNAMBOOL,Warrnambool,0.06394279766167
757,WARRNAMBOOL EAST,Warrnambool,0.06394279766167
758,WARRNAMBOOL WEST,Warrnambool,0.06394279766167
759,BUSHFIELD,Warrnambool,0.06394279766167
760,GRASSMERE,Warrnambool,0.06394279766167
761,WINSLOW,Warrnambool,0.06394279766167
762,WOODFORD,Warrnambool,0.06394279766167
763,ILLOWA,Warrnambool,0.06394279766167
764,KOROIT,Warrnambool,0.06394279766167
765,CROSSLEY,Moyne,0.03124117832152
766,KILLARNEY,Moyne,0.03124117832152
767,KIRKSTALL,Moyne,0.03124117832152
768,SOUTHERN CROSS,Moyne,0.03124117832152
769,TARRONE,Moyne,0.03124117832152
770,TOWER HILL,Moyne,0.03124117832152
771,WARRONG,Moyne,0.03124117832152
772,WILLATOOK,Moyne,0.03124117832152
773,YANGERY,Moyne,0.03124117832152
774,YARPTURK,Moyne,0.03124117832152
775,ORFORD,Moyne,0.03124117832152
776,PORT FAIRY,Moyne,0.03124117832152
777,CODRINGTON,Moyne,0.03124117832152
778,NARRAWONG,Moyne,0.03124117832152
779,ROSEBROOK,Moyne,0.03124117832152
780,ST HELENS,Moyne,0.03124117832152
781,TOOLONG,Moyne,0.03124117832152
782,TYRENDARRA,Moyne,0.03124117832152
783,TYRENDARRA EAST,Moyne,0.03124117832152
784,YAMBUK,Moyne,0.03124117832152
785,CONDAH SWAMP,Southern Grampians,0.04725137944358
786,KNEBSWORTH,Southern Grampians,0.04725137944358
787,MACARTHUR,Southern Grampians,0.04725137944358
788,RIPPONHURST,Southern Grampians,0.04725137944358
789,WARRABKOOK,Southern Grampians,0.04725137944358
790,HAWKESDALE,Southern Grampians,0.04725137944358
791,MINHAMITE,Southern Grampians,0.04725137944358
792,GAZETTE,Southern Grampians,0.04725137944358
793,GERRIGERRUP,Southern Grampians,0.04725137944358
794,PENSHURST,Southern Grampians,0.04725137944358
795,PURDEET,Southern Grampians,0.04725137944358
796,TABOR,Southern Grampians,0.04725137944358
797,NELSON,Glenelg,0.06173037438971
798,GLENTHOMPSON,Southern Grampians,0.04725137944358
799,NAREEB,Southern Grampians,0.04725137944358
800,NARRAPUMELAP SOUTH,Southern Grampians,0.04725137944358
801,DUNKELD,Southern Grampians,0.04725137944358
802,KARABEAL,Southern Grampians,0.04725137944358
803,MIRRANATWA,Southern Grampians,0.04725137944358
804,MOUTAJUP,Southern Grampians,0.04725137944358
805,VICTORIA POINT,Southern Grampians,0.04725137944358
806,VICTORIA VALLEY,Southern Grampians,0.04725137944358
807,WOODHOUSE,Southern Grampians,0.04725137944358
808,BYADUK NORTH,Southern Grampians,0.04725137944358
809,HAMILTON,Southern Grampians,0.04725137944358
810,BOCHARA,Southern Grampians,0.04725137944358
811,BROADWATER,Southern Grampians,0.04725137944358
812,BUCKLEY SWAMP,Southern Grampians,0.04725137944358
813,BYADUK,Southern Grampians,0.04725137944358
814,CROXTON EAST,Southern Grampians,0.04725137944358
815,HENSLEY PARK,Southern Grampians,0.04725137944358
816,MORGIANA,Southern Grampians,0.04725137944358
817,MOUNT NAPIER,Southern Grampians,0.04725137944358
818,STRATHKELLAR,Southern Grampians,0.04725137944358
819,TAHARA,Southern Grampians,0.04725137944358
820,TARRINGTON,Southern Grampians,0.04725137944358
821,WANNON,Southern Grampians,0.04725137944358
822,WARRAYURE,Southern Grampians,0.04725137944358
823,YATCHAW,Southern Grampians,0.04725137944358
824,YULECART,Southern Grampians,0.04725137944358
825,BRANXHOLME,Southern Grampians,0.04725137944358
826,GRASSDALE,Southern Grampians,0.04725137944358
827,BREAKAWAY CREEK,Southern Grampians,0.04725137944358
828,CONDAH,Southern Grampians,0.04725137944358
829,HOTSPUR,Southern Grampians,0.04725137944358
830,LAKE CONDAH,Southern Grampians,0.04725137944358
831,WALLACEDALE,Southern Grampians,0.04725137944358
832,BESSIEBELLE,Moyne,0.03124117832152
833,DARTMOOR,Moyne,0.03124117832152
834,DRIK DRIK,Moyne,0.03124117832152
835,DRUMBORG,Moyne,0.03124117832152
836,GREENWALD,Moyne,0.03124117832152
837,HEYWOOD,Moyne,0.03124117832152
838,HOMERTON,Moyne,0.03124117832152
839,LYONS,Moyne,0.03124117832152
840,MILLTOWN,Moyne,0.03124117832152
841,MUMBANNAR,Moyne,0.03124117832152
842,MYAMYN,Moyne,0.03124117832152
843,WINNAP,Moyne,0.03124117832152
844,ALLESTREE,Glenelg,0.06173037438971
845,BOLWARRA,Glenelg,0.06173037438971
846,CAPE BRIDGEWATER,Glenelg,0.06173037438971
847,CASHMORE,Glenelg,0.06173037438971
848,DUTTON WAY,Glenelg,0.06173037438971
849,GORAE,Glenelg,0.06173037438971
850,GORAE WEST,Glenelg,0.06173037438971
851,HEATHMERE,Glenelg,0.06173037438971
852,MOUNT RICHMOND,Glenelg,0.06173037438971
853,PORTLAND,Glenelg,0.06173037438971
854,PORTLAND NORTH,Glenelg,0.06173037438971
855,PORTLAND WEST,Glenelg,0.06173037438971
856,DIGBY,Glenelg,0.06173037438971
857,MERINO,Southern Grampians,0.04725137944358
858,TAHARA WEST,Southern Grampians,0.04725137944358
859,CASTERTON,Southern Grampians,0.04725137944358
860,CORNDALE,Southern Grampians,0.04725137944358
861,HEATH FIELD,Southern Grampians,0.04725137944358
862,PURALKA,Southern Grampians,0.04725137944358
863,BAHGALLAH,West Wimmera,0.04324532432145
864,BRIMBOAL,West Wimmera,0.04324532432145
865,CARAPOOK,West Wimmera,0.04324532432145
866,CHETWYND,West Wimmera,0.04324532432145
867,DERGHOLM,West Wimmera,0.04324532432145
868,DORODONG,West Wimmera,0.04324532432145
869,DUNROBIN,West Wimmera,0.04324532432145
870,HENTY,West Wimmera,0.04324532432145
871,KILLARA,West Wimmera,0.04324532432145
872,LAKE MUNDI,West Wimmera,0.04324532432145
873,LINDSAY,West Wimmera,0.04324532432145
874,MUNTHAM,West Wimmera,0.04324532432145
875,NANGEELA,West Wimmera,0.04324532432145
876,POOLAIJELO,West Wimmera,0.04324532432145
877,POWERS CREEK,West Wimmera,0.04324532432145
878,SANDFORD,West Wimmera,0.04324532432145
879,STRATHDOWNIE,West Wimmera,0.04324532432145
880,WANDO BRIDGE,West Wimmera,0.04324532432145
881,WANDO VALE,West Wimmera,0.04324532432145
882,WARROCK,West Wimmera,0.04324532432145
883,BULART,Southern Grampians,0.04725137944358
884,CAVENDISH,Southern Grampians,0.04725137944358
885,GLENISLA,Southern Grampians,0.04725137944358
886,GRAMPIANS,Southern Grampians,0.04725137944358
887,MOORALLA,Southern Grampians,0.04725137944358
888,WOOHLPOOER,Southern Grampians,0.04725137944358
889,BRIT BRIT,West Wimmera,0.04324532432145
890,CLOVER FLAT,West Wimmera,0.04324532432145
891,COLERAINE,West Wimmera,0.04324532432145
892,COOJAR,West Wimmera,0.04324532432145
893,CULLA,West Wimmera,0.04324532432145
894,GRINGEGALGONA,West Wimmera,0.04324532432145
895,GRITJURK,West Wimmera,0.04324532432145
896,HILGAY,West Wimmera,0.04324532432145
897,KONONGWOOTONG,West Wimmera,0.04324532432145
898,MELVILLE FOREST,West Wimmera,0.04324532432145
899,NAREEN,West Wimmera,0.04324532432145
900,PARKWOOD,West Wimmera,0.04324532432145
901,PASCHENDALE,West Wimmera,0.04324532432145
902,TAHARA BRIDGE,West Wimmera,0.04324532432145
903,TARRAYOUKYAN,West Wimmera,0.04324532432145
904,TARRENLEA,West Wimmera,0.04324532432145
905,WOOTONG VALE,West Wimmera,0.04324532432145
906,HARROW,West Wimmera,0.04324532432145
907,CHARAM,West Wimmera,0.04324532432145
908,CONNEWIRRICOO,West Wimmera,0.04324532432145
909,EDENHOPE,West Wimmera,0.04324532432145
910,JALLAKIN,West Wimmera,0.04324532432145
911,KADNOOK,West Wimmera,0.04324532432145
912,LANGKOOP,West Wimmera,0.04324532432145
913,MEEREEK,West Wimmera,0.04324532432145
914,PATYAH,West Wimmera,0.04324532432145
915,ULLSWATER,West Wimmera,0.04324532432145
916,APSLEY,West Wimmera,0.04324532432145
917,BENAYEO,West Wimmera,0.04324532432145
918,BRINGALBERT,West Wimmera,0.04324532432145
919,HESSE,Surf Coast,0.03008079815042
920,INVERLEIGH,Surf Coast,0.03008079815042
921,WINGEEL,Surf Coast,0.03008079815042
922,CRESSY,Golden Plains,0.01786724658065
923,BERRYBANK,Moorabool,0.0439211573055
924,DUVERNEY,Moorabool,0.0439211573055
925,FOXHOW,Moorabool,0.0439211573055
926,LISMORE,Golden Plains,0.01786724658065
927,MINGAY,Golden Plains,0.01786724658065
928,MOUNT BUTE,Golden Plains,0.01786724658065
929,DERRINALLUM,Pyrenees,0.04350637118941
930,LARRALEA,Pyrenees,0.04350637118941
931,VITE VITE,Pyrenees,0.04350637118941
932,VITE VITE NORTH,Pyrenees,0.04350637118941
933,TEESDALE,Golden Plains,0.01786724658065
934,BARUNAH PARK,Golden Plains,0.01786724658065
935,BARUNAH PLAINS,Golden Plains,0.01786724658065
936,SHELFORD,Golden Plains,0.01786724658065
937,ROKEWOOD,Golden Plains,0.01786724658065
938,BANNOCKBURN,Moorabool,0.0439211573055
939,GHERINGHAP,Moorabool,0.0439211573055
940,MAUDE,Moorabool,0.0439211573055
941,RUSSELLS BRIDGE,Moorabool,0.0439211573055
942,SHE OAKS,Moorabool,0.0439211573055
943,STEIGLITZ,Moorabool,0.0439211573055
944,SUTHERLANDS CREEK,Moorabool,0.0439211573055
945,LETHBRIDGE,Golden Plains,0.01786724658065
946,BAMGANIE,Moorabool,0.0439211573055
947,MEREDITH,Moorabool,0.0439211573055
948,BUNGAL,Moorabool,0.0439211573055
949,CARGERIE,Moorabool,0.0439211573055
950,ELAINE,Moorabool,0.0439211573055
951,MORRISONS,Moorabool,0.0439211573055
952,MOUNT DORAN,Moorabool,0.0439211573055
953,BONNIE BROOK,Melton,0.04997810400896
954,GRANGEFIELDS,Melton,0.04997810400896
955,ROCKBANK,Melton,0.04997810400896
956,THORNHILL PARK,Melton,0.04997810400896
957,AINTREE,Moorabool,0.0439211573055
958,DEANSIDE,Moorabool,0.0439211573055
959,FRASER RISE,Moorabool,0.0439211573055
960,HARKNESS,Moorabool,0.0439211573055
961,KURUNJANG,Moorabool,0.0439211573055
962,MELTON,Moorabool,0.0439211573055
963,MELTON WEST,Moorabool,0.0439211573055
964,TOOLERN VALE,Moorabool,0.0439211573055
965,BROOKFIELD,Wyndham,0.0418641795418
966,COBBLEBANK,Wyndham,0.0418641795418
967,EXFORD,Wyndham,0.0418641795418
968,EYNESBURY,Wyndham,0.0418641795418
969,MELTON SOUTH,Wyndham,0.0418641795418
970,STRATHTULLOH,Wyndham,0.0418641795418
971,WEIR VIEWS,Wyndham,0.0418641795418
972,BACCHUS MARSH,Wyndham,0.0418641795418
973,BALLIANG,Wyndham,0.0418641795418
974,BALLIANG EAST,Wyndham,0.0418641795418
975,COIMADAI,Wyndham,0.0418641795418
976,DARLEY,Wyndham,0.0418641795418
977,GLENMORE,Wyndham,0.0418641795418
978,HOPETOUN PARK,Wyndham,0.0418641795418
979,LONG FOREST,Wyndham,0.0418641795418
980,MADDINGLEY,Wyndham,0.0418641795418
981,MERRIMU,Wyndham,0.0418641795418
982,PARWAN,Wyndham,0.0418641795418
983,ROWSLEY,Wyndham,0.0418641795418
984,DALES CREEK,Moorabool,0.0439211573055
985,GREENDALE,Moorabool,0.0439211573055
986,KOROBEIT,Moorabool,0.0439211573055
987,MYRNIONG,Moorabool,0.0439211573055
988,PENTLAND HILLS,Moorabool,0.0439211573055
989,BALLAN,Moorabool,0.0439211573055
990,BEREMBOKE,Moorabool,0.0439211573055
991,BLAKEVILLE,Moorabool,0.0439211573055
992,BUNDING,Moorabool,0.0439211573055
993,COLBROOK,Moorabool,0.0439211573055
994,DURDIDWARRAH,Moorabool,0.0439211573055
995,FISKVILLE,Moorabool,0.0439211573055
996,INGLISTON,Moorabool,0.0439211573055
997,MOUNT WALLACE,Moorabool,0.0439211573055
998,GORDON,Moorabool,0.0439211573055
999,ALFREDTON,Moorabool,0.0439211573055
1000,BAKERY HILL,Moorabool,0.0439211573055
1001,BALLARAT,Moorabool,0.0439211573055
1002,BALLARAT CENTRAL,Moorabool,0.0439211573055
1003,BALLARAT EAST,Moorabool,0.0439211573055
1004,BALLARAT NORTH,Moorabool,0.0439211573055
1005,BALLARAT WEST,Moorabool,0.0439211573055
1006,BLACK HILL,Moorabool,0.0439211573055
1007,BROWN HILL,Moorabool,0.0439211573055
1008,CANADIAN,Moorabool,0.0439211573055
1009,EUREKA,Moorabool,0.0439211573055
1010,GOLDEN POINT,Moorabool,0.0439211573055
1011,INVERMAY PARK,Moorabool,0.0439211573055
1012,LAKE WENDOUREE,Moorabool,0.0439211573055
1013,LUCAS,Moorabool,0.0439211573055
1014,MOUNT CLEAR,Moorabool,0.0439211573055
1015,MOUNT HELEN,Moorabool,0.0439211573055
1016,MOUNT PLEASANT,Moorabool,0.0439211573055
1017,NERRINA,Moorabool,0.0439211573055
1018,NEWINGTON,Moorabool,0.0439211573055
1019,REDAN,Moorabool,0.0439211573055
1020,SOLDIERS HILL,Moorabool,0.0439211573055
1021,SOVEREIGN HILL,Moorabool,0.0439211573055
1022,BERRINGA,Southern Grampians,0.04725137944358
1023,BO PEEP,Southern Grampians,0.04725137944358
1024,CAPE CLEAR,Southern Grampians,0.04725137944358
1025,CARNGHAM,Southern Grampians,0.04725137944358
1026,CHEPSTOWE,Southern Grampians,0.04725137944358
1027,HADDON,Southern Grampians,0.04725137944358
1028,HAPPY VALLEY,Southern Grampians,0.04725137944358
1029,HILLCREST,Southern Grampians,0.04725137944358
1030,ILLABAROOK,Southern Grampians,0.04725137944358
1031,LAKE BOLAC,Southern Grampians,0.04725137944358
1032,MININERA,Southern Grampians,0.04725137944358
1033,MORTCHUP,Southern Grampians,0.04725137944358
1034,MOUNT EMU,Southern Grampians,0.04725137944358
1035,NERRIN NERRIN,Southern Grampians,0.04725137944358
1036,NINTINGBOOL,Southern Grampians,0.04725137944358
1037,PIGGOREET,Southern Grampians,0.04725137944358
1038,PITFIELD,Southern Grampians,0.04725137944358
1039,ROKEWOOD JUNCTION,Southern Grampians,0.04725137944358
1040,ROSS CREEK,Southern Grampians,0.04725137944358
1041,SCARSDALE,Southern Grampians,0.04725137944358
1042,SMYTHES CREEK,Southern Grampians,0.04725137944358
1043,SMYTHESDALE,Southern Grampians,0.04725137944358
1044,SNAKE VALLEY,Southern Grampians,0.04725137944358
1045,SPRINGDALLAH,Southern Grampians,0.04725137944358
1046,STAFFORDSHIRE REEF,Southern Grampians,0.04725137944358
1047,STREATHAM,Southern Grampians,0.04725137944358
1048,WALLINDUC,Southern Grampians,0.04725137944358
1049,WESTMERE,Southern Grampians,0.04725137944358
1050,ADDINGTON,Pyrenees,0.04350637118941
1051,BALLARAT ROADSIDE DELIVERY,Pyrenees,0.04350637118941
1052,BARKSTEAD,Pyrenees,0.04350637118941
1053,BLOWHARD,Pyrenees,0.04350637118941
1054,BOLWARRAH,Pyrenees,0.04350637118941
1055,BONSHAW,Pyrenees,0.04350637118941
1056,BREWSTER,Pyrenees,0.04350637118941
1057,BULLAROOK,Pyrenees,0.04350637118941
1058,BUNGAREE,Pyrenees,0.04350637118941
1059,BUNKERS HILL,Pyrenees,0.04350637118941
1060,BURRUMBEET,Pyrenees,0.04350637118941
1061,CAMBRIAN HILL,Pyrenees,0.04350637118941
1062,CARDIGAN,Pyrenees,0.04350637118941
1063,CARDIGAN VILLAGE,Pyrenees,0.04350637118941
1064,CHAPEL FLAT,Pyrenees,0.04350637118941
1065,CLARENDON,Pyrenees,0.04350637118941
1066,CLARETOWN,Pyrenees,0.04350637118941
1067,CLARKES HILL,Pyrenees,0.04350637118941
1068,CORINDHAP,Pyrenees,0.04350637118941
1069,DEAN,Pyrenees,0.04350637118941
1070,DEREEL,Pyrenees,0.04350637118941
1071,DUNNSTOWN,Pyrenees,0.04350637118941
1072,DURHAM LEAD,Pyrenees,0.04350637118941
1073,ENFIELD,Pyrenees,0.04350637118941
1074,ERCILDOUNE,Pyrenees,0.04350637118941
1075,GARIBALDI,Pyrenees,0.04350637118941
1076,GLEN PARK,Pyrenees,0.04350637118941
1077,GLENBRAE,Pyrenees,0.04350637118941
1078,GONG GONG,Pyrenees,0.04350637118941
1079,GRENVILLE,Pyrenees,0.04350637118941
1080,INVERMAY,Pyrenees,0.04350637118941
1081,LAL LAL,Pyrenees,0.04350637118941
1082,LAMPLOUGH,Pyrenees,0.04350637118941
1083,LANGI KAL KAL,Pyrenees,0.04350637118941
1084,LEARMONTH,Pyrenees,0.04350637118941
1085,LEIGH CREEK,Pyrenees,0.04350637118941
1086,LEXTON,Pyrenees,0.04350637118941
1087,MAGPIE,Pyrenees,0.04350637118941
1088,MILLBROOK,Pyrenees,0.04350637118941
1089,MINERS REST,Pyrenees,0.04350637118941
1090,MITCHELL PARK,Pyrenees,0.04350637118941
