index,numSchool_3km,numHospital_1km,numStation_1km,numShopping_3km,numFacility_3km,cbd_route,facility_route,hospital_route,shopping_route,station_route,school_route
6707,60.0,2.0,5.0,8.0,93.0,6789.7,578.7,1040.7,3294.2,1121.1,616.0
6708,60.0,4.0,5.0,3.0,76.0,8664.0,212.1,1048.9,892.0,861.4,685.9
6709,60.0,3.0,6.0,2.0,79.0,9227.1,685.8,1546.7,1239.0,918.0,1183.7
6710,60.0,4.0,5.0,4.0,78.0,8752.6,300.7,1191.5,1034.6,950.0,1554.4
6711,25.0,2.0,0.0,4.0,45.0,25516.9,1030.4,1358.4,3222.9,15102.1,1509.3
6712,31.0,4.0,3.0,5.0,53.0,14904.2,735.9,1241.1,785.6,1187.1,352.4
6713,18.0,1.0,0.0,2.0,27.0,86607.5,3161.2,3157.6,127522.6,127392.2,1417.5
6714,30.0,0.0,0.0,6.0,27.0,30105.4,1312.3,122784.0,2051.9,15007.1,2213.7
6715,38.0,0.0,3.0,4.0,73.0,18019.8,1184.6,12643.1,782.6,841.6,338.6
6716,39.0,1.0,2.0,4.0,60.0,19849.4,508.8,2989.9,2231.6,1867.5,432.1
6717,39.0,5.0,4.0,5.0,61.0,12683.3,1451.7,1492.0,1424.1,515.1,710.5
6718,20.0,0.0,0.0,4.0,42.0,16299.9,652.5,13880.6,1585.3,15508.4,339.3
6719,46.0,2.0,6.0,18.0,75.0,4654.4,1120.5,2313.5,13781.3,650.9,1013.0
6720,38.0,0.0,5.0,9.0,64.0,5333.7,767.2,12965.5,2165.3,730.1,1062.0
6721,43.0,1.0,6.0,24.0,71.0,4482.9,929.2,2954.8,4629.0,392.3,525.0
6722,55.0,4.0,1.0,2.0,78.0,7118.6,161.3,1348.7,16059.6,2292.1,204.6
6723,50.0,3.0,0.0,3.0,74.0,9070.2,965.6,2541.0,13965.6,10859.3,946.0
6724,51.0,2.0,1.0,1.0,71.0,9168.5,466.0,849.8,10598.3,3197.8,273.8
6725,14.0,0.0,0.0,2.0,22.0,37267.1,2069.8,12208.7,2158.3,12744.9,1897.1
6726,24.0,6.0,5.0,6.0,58.0,8728.5,915.0,1790.9,1917.1,1413.3,1121.1966815628732
6727,27.0,0.0,0.0,2.0,56.0,36489.9,1124.3,12094.8,2831.5,12441.4,730.9
6728,4.0,1.0,0.0,0.0,10.0,85273.3,89.3,1889.6,115852.3,120119.7,528.7
6729,17.0,1.0,0.0,1.0,18.0,58961.7,725.3,2305.7,13743.2,15682.1,567.2
6730,4.0,0.0,0.0,0.0,7.0,61433.2,380.7,142800.6,130245.6,29163.3,987.8
6731,33.0,1.0,2.0,3.0,61.0,16946.6,366.7,868.4,17799.2,1084.7,933.4
6732,29.0,6.0,3.0,7.0,67.0,9655.4,599.2,998.3,1983.4,3552.5,761.8
6733,32.0,7.0,2.0,7.0,65.0,9388.2,604.5,929.8,2071.4,3609.6,300.8
6734,33.0,1.0,0.0,1.0,56.0,21184.5,694.6,2287.5,12981.5,14017.7,1119.5
6735,37.0,0.0,5.0,5.0,71.0,17838.3,1191.8,12049.4,1257.9,1973.3,1311.3
6736,41.0,1.0,6.0,6.0,78.0,15034.0,469.4,2369.2,600.5,878.8,1735.6
6737,51.0,2.0,3.0,4.0,80.0,12836.4,502.1,2225.2,610.6,587.1,646.9
6738,5.0,0.0,0.0,1.0,12.0,89393.6,3103.2,160961.3,142344.1,27088.8,3083.8
6739,49.0,1.0,4.0,3.0,77.0,16296.4,1445.4,2001.0,15250.8,930.1,78.7
6740,47.0,2.0,4.0,2.0,84.0,16122.8,806.0,1827.4,13147.4,1349.6,1058.0
6741,60.0,15.0,6.0,23.0,64.0,767.2,719.1,1397.0,869.7,455.7,805.0
6742,61.0,15.0,6.0,23.0,64.0,595.3,547.2,1198.6,393.2,283.8,870.7
6743,46.0,7.0,6.0,22.0,62.0,1705.3,703.5,399.1,1565.2,1575.7,654.1
6744,48.0,6.0,6.0,22.0,62.0,1789.6,566.2,483.4,1649.5,1438.3,859.1
6745,54.0,3.0,3.0,28.0,76.0,3864.2,1251.2,596.8,2656.7,1946.7,268.8
6746,47.0,9.0,6.0,22.0,61.0,1494.9,543.4,439.1,1605.1,650.7,443.8
6747,60.0,15.0,6.0,23.0,65.0,738.1,690.0,1367.9,536.0,426.6,775.8
6748,46.0,7.0,6.0,22.0,61.0,1768.7,545.3,462.5,1628.6,1417.4,838.2
6749,57.0,14.0,6.0,22.0,65.0,671.7,213.9,1087.2,220.9,360.2,825.0
6750,61.0,17.0,6.0,24.0,71.0,830.5,1165.7,1112.5,787.4,1115.3,533.4
6751,60.0,17.0,6.0,23.0,67.0,316.2,268.1,1420.2,670.6,4.5,1006.3
6752,48.0,6.0,4.0,17.0,67.0,5351.2,678.0,620.6,1584.8,1049.4,299.4
6753,54.0,3.0,3.0,28.0,78.0,3671.6,1396.4,203.1,2464.1,2092.0,414.1
6754,60.0,17.0,6.0,25.0,70.0,702.7,1010.9,957.6,392.1,676.7,378.6
6755,47.0,9.0,6.0,22.0,61.0,1494.9,543.4,439.1,1605.1,650.7,443.8
6756,53.0,8.0,6.0,23.0,70.0,1630.4,440.5,1252.2,557.3,1543.6,451.2
6757,49.0,2.0,6.0,22.0,66.0,2215.0,358.1,1379.5,632.8,1619.0,1035.8
6758,60.0,17.0,6.0,23.0,67.0,316.2,268.1,1420.2,670.6,4.5,1006.3
6759,60.0,15.0,6.0,23.0,64.0,688.4,640.3,1318.2,486.3,376.9,726.1
6760,51.0,12.0,6.0,22.0,65.0,1277.5,502.4,658.4,1824.5,433.3,451.9
6761,60.0,17.0,6.0,23.0,67.0,316.2,268.1,1420.2,670.6,4.5,1006.3
6762,47.0,2.0,6.0,23.0,65.0,2394.4,537.6,1090.2,343.5,931.9,1215.3
6763,60.0,15.0,6.0,23.0,65.0,738.1,690.0,1367.9,536.0,426.6,775.8
6764,57.0,14.0,6.0,22.0,65.0,671.7,213.9,1087.2,220.9,360.2,825.0
6765,58.0,17.0,6.0,24.0,71.0,673.8,1065.6,952.7,687.4,958.6,679.8
6766,61.0,17.0,6.0,24.0,72.0,488.6,880.4,1096.0,502.2,773.4,709.8
6767,48.0,6.0,4.0,17.0,67.0,5351.2,678.0,620.6,1584.8,1049.4,299.4
6768,60.0,17.0,6.0,23.0,67.0,302.8,254.7,1406.8,657.3,547.8,992.9
6769,58.0,17.0,6.0,24.0,71.0,673.8,1065.6,952.7,687.4,958.6,679.8
6770,58.0,15.0,6.0,23.0,64.0,645.1,597.0,1040.6,443.1,333.6,778.3
6771,61.0,14.0,9.0,27.0,78.0,1645.1,1045.9,297.8,695.9,1919.8,645.5
6772,59.0,15.0,6.0,23.0,64.0,669.4,621.3,1016.3,467.3,357.9,754.1
6773,58.0,14.0,6.0,23.0,64.0,712.3,664.2,973.4,510.3,400.8,711.1
6774,61.0,17.0,6.0,24.0,72.0,488.6,880.4,1096.0,502.2,773.4,709.8
6775,51.0,3.0,2.0,26.0,76.0,4264.4,562.6,997.0,2336.6,1998.0,504.9
6776,60.0,17.0,6.0,23.0,67.0,302.8,254.7,1406.8,657.3,547.8,992.9
6777,59.0,15.0,6.0,23.0,64.0,643.2,595.1,1042.5,441.1,331.7,892.1
6778,60.0,15.0,6.0,23.0,64.0,688.4,640.3,1318.2,486.3,376.9,726.1
6779,58.0,13.0,6.0,23.0,59.0,1328.2,1280.1,993.9,848.0,1016.7,517.6
6780,26.0,0.0,3.0,6.0,50.0,24987.0,288.4,14737.5,1422.1,373.4,796.3
6781,32.0,1.0,1.0,5.0,33.0,23706.4,576.9,637.6,1246.9,1514.8,182.5
6782,41.0,3.0,3.0,3.0,59.0,19176.5,1068.6,1179.7,1991.5,835.9,1046.6
6783,51.0,0.0,3.0,5.0,84.0,6475.4,631.8,12292.9,893.7,1100.6,1002.9
6784,51.0,0.0,5.0,3.0,83.0,9067.9,809.1,13919.4,2174.3,2681.7,774.0
6785,31.0,1.0,2.0,3.0,70.0,21766.8,258.4,1169.4,2210.9,2647.5,369.9
6786,23.0,0.0,1.0,3.0,20.0,37861.1,1176.7,124207.7,2654.1,2663.0,552.6
6787,8.0,3.0,0.0,3.0,18.0,73403.0,435.8,432.4,602.3,14091.2,872.0
6788,9.0,0.0,0.0,3.0,22.0,73286.3,2078.5,141765.3,1024.6,15162.1,1305.4
6789,11.0,0.0,0.0,2.0,11.0,62219.9,2266.3,130698.9,2062.8,14507.2,1147.3
6790,8.0,1.0,0.0,3.0,24.0,74675.4,3012.9,2784.2,1600.6,15363.7,2331.6
6791,35.0,0.0,2.0,6.0,61.0,19497.9,1095.0,13408.8,14260.9,1845.9,685.6
6792,42.0,0.0,2.0,6.0,54.0,25297.7,476.3,14891.0,1963.6,2157.3,659.4
6793,24.0,0.0,0.0,2.0,28.0,27475.4,528.8,14640.8,2521.8,14055.3,1202.0
6794,21.0,0.0,2.0,1.0,60.0,13669.0,790.9,15012.0,13693.3,2745.0,446.3
6795,18.0,1.0,3.0,0.0,56.0,12462.9,572.4,2625.7,15202.4,856.1,1419.8
6796,29.0,1.0,0.0,7.0,59.0,12387.0,773.2,664.7,13364.8,12829.5,221.1
6797,30.0,1.0,0.0,7.0,53.0,12658.8,1045.0,936.5,13636.6,14916.7,492.8
6798,52.0,8.0,7.0,25.0,73.0,3275.2,787.6,855.8,2593.2,3719.0,372.5
6799,54.0,2.0,8.0,3.0,73.0,8010.2,1021.0,1871.1,2073.0,405.5,817.5
6800,34.0,1.0,0.0,5.0,39.0,22670.9,1724.3,3554.8,2709.4,13298.0,2287.1
6801,28.0,0.0,2.0,4.0,63.0,19282.2,935.7,13604.0,1216.2,2644.6,861.7
6802,27.0,1.0,0.0,1.0,45.0,23570.8,1477.0,4363.9,13746.3,16002.0,1532.7
6803,3.0,0.0,0.0,1.0,9.0,103512.9,2472.5,116728.4,1684.9,71243.0,2425.8
6804,3.0,0.0,0.0,1.0,9.0,103512.9,2472.5,116728.4,1684.9,71243.0,2425.8
6805,13.0,0.0,1.0,0.0,9.0,53247.8,860.4,130664.4,12564.2,1052.6,455.6
6806,8.0,0.0,0.0,2.0,9.0,62135.0,1752.4,138427.4,135840.3,13197.2,275.2
6807,54.0,8.0,5.0,23.0,68.0,2475.3,1512.7,1418.9,1793.6,1754.0,760.8
6808,44.0,1.0,3.0,3.0,66.0,11341.6,972.1,2565.1,5382.2,182.0,800.2
6809,10.0,0.0,1.0,0.0,31.0,47756.4,3152.9,17210.8,16455.6,6215.3,3106.6
6810,12.0,0.0,0.0,1.0,33.0,47074.3,926.7,158856.6,12542.5,12177.3,601.9
6811,0.0,0.0,0.0,0.0,1.0,253970.4,1901.8,139787.5,176253.8,221700.6,139441.7
6812,18.0,0.0,0.0,2.0,27.0,27405.2,1240.5,130725.8,1637.7,13305.0,884.6
6813,3.0,0.0,0.0,0.0,6.0,108099.8,586.2,117415.4,176912.1,75829.9,957.2
6814,26.0,0.0,0.0,5.0,50.0,6417.7,672.8,12065.6,14595.3,17674.1,1236.6
6815,29.0,0.0,0.0,5.0,48.0,6823.0,619.5,12664.0,14754.2,12122.6,1377.9
6816,23.0,0.0,0.0,15.0,41.0,6108.3,264.8,12398.1,12838.6,11619.1,644.9
6817,21.0,0.0,0.0,14.0,43.0,6043.5,278.6,12553.3,12687.0,15662.3,821.1
6818,20.0,0.0,0.0,19.0,47.0,5609.7,209.7,13378.9,2615.1,13328.0,417.9
6819,28.0,0.0,1.0,22.0,48.0,4718.3,778.8,13039.7,1915.0,3230.6,945.1
6820,60.0,4.0,6.0,8.0,95.0,7777.3,204.0,762.8,913.6,712.7,574.4
6821,56.0,6.0,5.0,7.0,79.0,6961.4,280.8,91.8,416.1,1164.3,1163.8
6822,46.0,0.0,3.0,5.0,61.0,10619.3,2013.3,14368.4,1438.9,1525.2,994.8
6823,48.0,0.0,4.0,4.0,67.0,11236.4,1103.3,16539.3,1937.9,947.0,605.2
6824,46.0,0.0,4.0,5.0,72.0,10275.9,726.0,13133.2,621.0,613.9,507.7
6825,52.0,0.0,4.0,6.0,76.0,8503.7,623.6,13022.6,1965.8,1271.0,499.1
6826,58.0,9.0,8.0,21.0,78.0,3866.0,497.4,652.5,1378.7,1186.6,1255.1
6827,63.0,6.0,7.0,12.0,85.0,5225.5,527.8,1504.6,2030.8,1268.1,999.0
6828,61.0,5.0,8.0,22.0,92.0,5320.7,710.0,1867.5,2918.9,843.7,741.4
6829,59.0,7.0,6.0,26.0,84.0,4432.1,465.4,1791.2,1376.6,974.5,945.2
6830,62.0,8.0,7.0,26.0,91.0,4028.8,622.0,1026.0,2180.4,250.5,646.1
6831,67.0,7.0,7.0,23.0,92.0,4501.9,246.8,1277.6,1491.8,293.7,345.7
6832,59.0,6.0,7.0,22.0,92.0,4750.1,512.0,1304.8,2006.0,1375.5,560.1
6833,63.0,5.0,8.0,21.0,85.0,5343.4,588.0,1898.1,2422.9,827.5,1272.0
6834,67.0,4.0,5.0,10.0,84.0,5904.6,105.6,1945.0,2693.0,769.4,1439.5
6835,63.0,5.0,8.0,22.0,88.0,5421.9,608.4,1968.7,1909.8,847.8,871.1
6836,58.0,6.0,7.0,22.0,94.0,4653.2,90.3,1207.9,2251.3,1197.1,463.2
6837,59.0,4.0,7.0,22.0,89.0,4892.0,300.7,1817.8,1181.2,683.8,142.5
6838,61.0,7.0,4.0,9.0,89.0,5464.2,1181.5,1198.6,1895.3,1423.1,818.4
6839,62.0,6.0,6.0,12.0,83.0,5282.9,585.2,1420.9,2088.2,1261.2,915.3
6840,62.0,5.0,7.0,20.0,87.0,5254.3,1016.3,1809.1,2059.6,1042.7,1318.5
6841,59.0,12.0,9.0,26.0,90.0,3677.4,885.9,544.7,2212.8,637.9,261.8
6842,1.0,0.0,0.0,0.0,5.0,102905.1,1767.3,136476.5,155855.5,39704.4,127172.6
6843,1.0,0.0,0.0,0.0,6.0,104917.7,1625.1,132481.7,157868.1,41717.0,129185.1
6844,2.0,0.0,0.0,0.0,8.0,96784.5,621.6,124325.1,123162.3,34479.6,826.3
6845,1.0,0.0,0.0,0.0,4.0,79745.8,2836.5,148224.8,20939.9,23556.8,16952.6
6846,1.0,0.0,0.0,1.0,6.0,81296.9,342.6,13237.8,13275.3,23411.6,13544.9
6847,6.0,0.0,0.0,0.0,13.0,164889.2,2500.6,132398.7,129931.4,129475.7,545.0
6848,6.0,0.0,1.0,0.0,7.0,63557.7,786.4,13583.7,13239.3,2102.5,1201.9
6849,42.0,1.0,1.0,26.0,63.0,3886.3,952.7,1172.1,2362.5,2669.8,820.8
6850,53.0,2.0,1.0,27.0,72.0,3815.7,2202.6,531.2,2608.2,2136.8,758.2
6851,44.0,1.0,1.0,27.0,65.0,4274.6,1432.8,1097.9,2696.9,2595.6,838.4
6852,44.0,3.0,3.0,26.0,65.0,3228.0,1371.2,1907.0,1987.6,1740.3,859.0
6853,56.0,4.0,5.0,26.0,78.0,5200.4,979.7,1706.5,1031.0,584.7,434.9
6854,57.0,5.0,8.0,11.0,86.0,5996.7,381.7,1361.7,377.4,595.6,343.8
6855,54.0,6.0,6.0,24.0,74.0,5446.9,2053.8,1346.6,1278.3,700.0,280.9
6856,57.0,4.0,6.0,25.0,79.0,5332.1,920.9,1838.2,972.2,526.0,566.6
6857,60.0,4.0,6.0,25.0,84.0,5061.4,930.5,1858.4,981.9,535.6,1053.4
6858,55.0,6.0,5.0,8.0,84.0,7232.8,688.0,363.2,1362.4,911.6,1241.3
6859,59.0,3.0,6.0,23.0,86.0,6080.4,170.3,1445.4,94.6,679.3,101.9
6860,59.0,7.0,8.0,26.0,78.0,4899.9,1703.3,2378.9,1324.1,1308.3,668.8
6861,55.0,5.0,8.0,11.0,86.0,6034.5,343.9,948.5,415.2,1115.8,381.6
6862,59.0,3.0,6.0,23.0,86.0,6080.4,170.3,1445.4,94.6,679.3,101.9
6863,53.0,3.0,2.0,27.0,75.0,3432.1,1819.0,978.3,2224.6,1753.2,706.4
6864,50.0,4.0,5.0,26.0,72.0,2958.7,1367.9,1908.7,2011.9,1540.4,880.2
6865,53.0,5.0,6.0,26.0,72.0,3070.2,1361.8,2135.7,1862.7,1391.2,1100.0
6866,53.0,7.0,6.0,26.0,74.0,2977.5,1802.2,2043.1,1770.0,1298.6,1007.4
6867,51.0,4.0,5.0,26.0,73.0,2836.7,1245.9,1786.7,1889.9,1418.4,758.2
6868,53.0,3.0,2.0,27.0,75.0,3432.1,1819.0,978.3,2224.6,1753.2,706.4
6869,50.0,3.0,4.0,26.0,68.0,3300.0,1443.2,1794.4,2059.7,1873.0,1265.0
6870,46.0,3.0,4.0,26.0,65.0,3019.0,1162.2,2156.5,1778.7,1531.4,908.8
6871,48.0,3.0,4.0,26.0,68.0,3167.5,1310.7,2046.3,1927.1,1857.2,798.5
6872,52.0,4.0,5.0,26.0,70.0,2790.2,1199.4,2022.2,1465.5,1601.6,993.6
6873,44.0,4.0,3.0,7.0,54.0,7776.1,821.4,1605.1,546.0,838.7,494.2
6874,45.0,5.0,4.0,7.0,57.0,6999.9,1000.7,1451.3,895.8,1824.3,932.3
6875,45.0,2.0,4.0,6.0,51.0,7346.8,1371.7,1798.2,743.6,2299.556523917791,1164.5
6876,45.0,4.0,4.0,7.0,56.0,7571.7,580.3,2320.3,1031.5,1444.7,973.1
6877,50.0,5.0,4.0,8.0,68.0,8524.7,899.8,853.3,2357.1,1377.9,440.8
6878,46.0,5.0,3.0,7.0,61.0,9643.3,1974.1,1009.3,2516.7,775.6,991.8
6879,1.0,0.0,0.0,0.0,6.0,113111.6,1105.3,108465.2,127833.4,80841.8,803.7
6880,42.0,0.0,4.0,4.0,73.0,10994.4,1462.9,13007.1,2149.3,1636.0,1433.5
6881,42.0,3.0,5.0,2.0,66.0,12461.1,817.5,3092.2,2919.9,841.4,113.8
6882,19.0,0.0,0.0,2.0,25.0,20447.0,477.6,13252.9,1446.3,14199.0,1255.1
6883,21.0,1.0,0.0,2.0,44.0,17418.3,631.1,1558.2,13095.7,12458.3,741.6
6884,24.0,1.0,0.0,3.0,45.0,15902.1,839.7,2671.6,2388.3,12250.7,375.5
6885,53.0,0.0,4.0,6.0,75.0,7847.3,370.8,12307.8,1959.5,469.0,246.2
6886,55.0,0.0,4.0,7.0,79.0,8263.8,528.5,15348.5,1411.1,892.8,697.0
6887,45.0,1.0,0.0,5.0,69.0,10176.4,1264.7,2734.3,2594.9,12290.1,714.1
6888,45.0,1.0,1.0,5.0,71.0,9912.3,1000.6,2470.2,2646.5,2247.0,621.5
6889,2.0,0.0,0.0,1.0,6.0,44881.3,18460.8,146655.9,18625.3,21451.0,18224.9
6890,57.0,4.0,6.0,9.0,93.0,7647.8,264.6,1853.9,290.4,1194.9,1194.7
6891,5.0,0.0,0.0,0.0,23.0,100444.6,499.0,172627.9,135727.5,128941.2,1114.2
6892,5.0,0.0,0.0,0.0,22.0,101827.1,155.8,174010.5,137110.0,134940.9,1086.3
6893,1.0,0.0,0.0,0.0,5.0,92845.0,403.4,132071.9,127785.0,137532.4,659.9
6894,15.0,0.0,0.0,3.0,10.0,25646.4,1728.9,131530.5,1964.7,13406.4,1364.5
6895,2.0,0.0,0.0,0.0,0.0,48543.7,130460.9,116398.4,131632.5,130331.9,1501.7
6896,36.0,0.0,0.0,5.0,47.0,28296.8,958.2,14037.1,1709.3,13520.1,1747.2
6897,29.0,0.0,0.0,3.0,49.0,18797.0,1472.3,14432.2,13107.4,14037.0,1360.7
6898,12.0,2.0,0.0,1.0,17.0,240814.2,1307.1,894.4,1125.7,229141.0,701.2
6899,36.0,2.0,0.0,3.0,68.0,32684.9,1198.4,2297.9,1786.3,13239.1,1478.4
6900,36.0,2.0,0.0,3.0,68.0,32684.9,1198.4,2297.9,1786.3,13239.1,1478.4
6901,25.0,0.0,0.0,2.0,50.0,35553.2,832.2,13477.4,14825.0,15179.4,799.6
6902,53.0,9.0,6.0,23.0,58.0,1615.6,542.5,652.7,757.6,782.8,678.2
6903,18.0,0.0,2.0,4.0,22.0,24820.6,3078.8,125716.9,11909.5,2396.6,3305.3
6904,17.0,1.0,2.0,1.0,53.0,15218.3,1118.9,2438.4,17590.3,1508.2,1378.3
6905,52.0,6.0,6.0,7.0,80.0,8564.3,796.1,1360.3,2019.0,1315.3,643.0
6906,17.0,0.0,0.0,2.0,19.0,35371.4,1867.3,130462.8,15293.7,12051.0,1507.9
6907,1.0,0.0,0.0,0.0,3.0,38215.3,72.0,130504.0,15932.4,13229.9,12065.1
6908,23.0,0.0,2.0,4.0,56.0,10736.1,850.1,12150.0,14283.8,2208.5,405.6
6909,25.0,2.0,5.0,4.0,52.0,8125.8,944.7,1619.8,1397.7,1053.3,524.4
6910,49.0,6.0,4.0,7.0,61.0,9514.5,1870.9,880.5,1971.2,879.0,754.8
6911,40.0,0.0,5.0,5.0,70.0,18167.2,1259.0,14754.7,1462.4,753.0,1289.6
6912,51.0,4.0,4.0,26.0,65.0,2683.7,1092.8,2264.9,2294.0,1844.3,1236.3
6913,14.0,0.0,1.0,1.0,18.0,40877.4,2855.0,116811.3,2264.4,2365.2,1703.9
6914,9.0,1.0,3.0,0.0,23.0,20960.1,665.4,1441.2,12191.4,1160.4,1647.7
6915,40.0,0.0,0.0,3.0,56.0,16171.6,1185.6,14463.1,13890.4,15216.8,458.8
6916,22.0,2.0,0.0,3.0,59.0,151743.3,542.9,712.1,1915.6,121747.0,298.8
6917,13.0,0.0,0.0,0.0,11.0,50704.1,12985.8,133020.0,118961.0,15802.4,1151.6
6918,58.0,1.0,4.0,2.0,82.0,7327.3,1704.8,830.5,2569.7,811.9,679.0
6919,25.0,1.0,0.0,3.0,56.0,15184.4,371.1,2291.2,528.2,13423.4,525.6
6920,37.0,0.0,0.0,3.0,60.0,24719.2,1211.3,13468.7,2597.8,11714.6,837.2
6921,42.0,0.0,0.0,4.0,62.0,18602.2,635.2,11372.4,2154.1,13577.0,1092.1
6922,25.0,0.0,0.0,4.0,37.0,31710.5,1262.0,125500.9,795.6,16781.9,1030.3
6923,21.0,0.0,0.0,2.0,21.0,53807.6,1004.3,123678.3,130526.2,12690.8,707.9
6924,33.0,0.0,0.0,3.0,47.0,18410.1,888.0,12170.5,1887.6,14758.7,950.3
6925,56.0,16.0,6.0,24.0,70.0,1991.5,796.4,944.7,1569.8,1370.4,371.9
6926,57.0,14.0,6.0,25.0,71.0,2338.6,236.3,1291.7,1916.9,1717.5,558.2
6927,46.0,3.0,4.0,5.0,90.0,11517.1,254.9,1351.2,2028.0,1206.6,651.6
6928,35.0,0.0,1.0,6.0,42.0,26075.1,1493.6,16370.0,1915.5,2130.2,474.9
6929,23.0,1.0,0.0,1.0,54.0,149495.8,402.3,774.7,2671.6,119499.6,576.9
6930,27.0,2.0,1.0,5.0,49.0,19960.2,1107.2,2484.6,13853.5,2957.2,1182.6
6931,22.0,2.0,0.0,3.0,56.0,152982.5,477.6,2086.1,1983.9,122986.3,1231.3
6932,49.0,2.0,0.0,2.0,67.0,10212.4,740.9,1429.5,15231.3,13352.2,1075.6
6933,47.0,6.0,6.0,22.0,62.0,1896.6,483.7,649.4,1815.5,1355.8,776.6
6934,46.0,2.0,6.0,22.0,67.0,2227.5,623.5,982.1,235.4,1221.6,1048.3
6935,7.0,3.0,0.0,3.0,17.0,71637.6,1909.9,1095.8,2168.0,12325.9,1867.9
6936,33.0,1.0,2.0,7.0,59.0,20267.9,859.4,2863.6,12202.3,870.9,373.3
6937,6.0,0.0,0.0,1.0,9.0,55720.6,1006.6,132030.6,143367.5,126789.0,960.0
6938,22.0,0.0,2.0,1.0,60.0,12256.0,1103.0,14186.3,14967.0,2653.8,767.4
6939,25.0,1.0,0.0,5.0,31.0,76066.6,1837.1,2097.6,3181.7,133808.6,1765.5
6940,57.0,13.0,6.0,23.0,62.0,1441.1,688.0,953.4,477.5,998.2,70.7
6941,58.0,13.0,6.0,23.0,59.0,1383.2,630.1,942.6,419.6,940.3,72.1
6942,39.0,1.0,2.0,4.0,35.0,23331.8,782.0,2537.1,890.2,681.6,1263.8
6943,37.0,0.0,3.0,5.0,63.0,11589.3,658.0,12798.6,1697.9,2239.3,345.0
6944,60.0,13.0,8.0,25.0,79.0,2882.7,860.6,997.9,2402.0,489.8,585.7
6945,26.0,7.0,5.0,7.0,56.0,7756.0,1855.9,1235.1,1013.0,937.6,1382.5
6946,56.0,3.0,2.0,27.0,77.0,3261.1,1647.9,700.1,2053.6,1582.1,995.1
6947,58.0,6.0,7.0,23.0,80.0,5628.8,745.5,1550.5,566.2,114.3,745.5
6948,57.0,5.0,7.0,20.0,84.0,5660.6,396.8,1201.7,217.5,259.5,396.8
6949,59.0,2.0,6.0,18.0,84.0,6557.4,1703.3,1426.0,1045.9,1156.3,904.5
6950,57.0,3.0,6.0,23.0,88.0,6038.9,19.3,1403.9,57.2,637.8,19.3
6951,53.0,5.0,6.0,26.0,72.0,3070.2,1361.8,2135.7,1862.7,1391.2,1100.0
6952,52.0,4.0,5.0,26.0,71.0,2873.0,1282.1,2428.9,1548.2,1684.4,1076.4
6953,51.0,4.0,4.0,26.0,65.0,2683.7,1639.5399296991725,2264.9,2294.0,1844.3,1236.3
6954,45.0,5.0,3.0,7.0,61.0,6497.1,873.6,948.5,1358.1,1695.7,731.6
6955,19.0,1.0,0.0,2.0,37.0,17792.9,842.1,1932.8,13818.8,13900.7,1002.1
6956,47.0,1.0,4.0,5.0,72.0,9388.2,542.0,2374.0,2122.4,2131.9,521.8
6957,58.0,2.0,6.0,8.0,89.0,7294.1,654.5,2503.3,809.6,1714.1,1729.1
6958,49.0,9.0,5.0,22.0,61.0,1696.5,784.3,449.3,999.4,906.8,646.8
6959,50.0,6.0,5.0,7.0,63.0,6429.4,331.5,890.4,1358.2,628.8,560.7
6960,44.0,1.0,5.0,5.0,67.0,9695.6,322.8,2439.6,2300.2,1171.5,2538.9
6961,2.0,0.0,0.0,0.0,9.0,141280.4,4321.0,184437.1,180356.6,109715.5,2408.3
6962,36.0,1.0,3.0,22.0,52.0,3309.8,446.1,1701.4,1723.1,989.8,1638.2
6963,54.0,6.0,3.0,3.0,70.0,11255.0,661.9,1457.2,13661.4,1432.5,575.6
6964,37.0,7.0,4.0,8.0,67.0,8062.3,375.1,1041.0,1983.8,1650.4,537.0
6965,31.0,1.0,3.0,3.0,80.0,19125.7,230.9,3542.0,2638.6,2209.2,194.2
6966,15.0,0.0,0.0,2.0,24.0,40975.3,1126.3,124375.2,14591.8,19195.4,1396.5
6967,50.0,4.0,3.0,25.0,74.0,5189.2,762.7,611.2,1569.2,1543.0,1287.1
6968,7.0,3.0,0.0,3.0,17.0,73053.0,837.9,1073.6,598.1,13741.3,714.7
6969,13.0,0.0,0.0,3.0,12.0,69356.1,12129.2,137835.1,142844.7,11431.6,2253.7
6970,35.0,0.0,2.0,4.0,62.0,19103.6,1107.2,10607.4,13866.6,2003.8,1321.9
6971,30.0,1.0,0.0,7.0,55.0,12457.8,848.1,739.6,13435.6,12146.2,509.5
6972,64.0,9.0,7.0,26.0,88.0,3825.2,808.4,372.0,3022.4,776.4,618.3
6973,52.0,4.0,5.0,26.0,73.0,2653.3,1062.5,2107.6,1834.5,1363.1,702.8
6974,65.0,13.0,7.0,24.0,76.0,3133.7,1120.6,1032.2,1988.1,454.3,434.2
6975,58.0,9.0,5.0,20.0,78.0,4130.6,458.7,1999.1,2955.1,1142.3,628.4
6976,47.0,2.0,0.0,1.0,65.0,13395.1,376.9,2949.2,13927.7,11325.6,1006.4
6977,15.0,3.0,2.0,1.0,17.0,47457.4,1436.9,2982.9,2402.3,1931.2,1002.9
6978,13.0,0.0,0.0,0.0,8.0,52276.2,12674.7,132789.8,15121.0,24031.8,2321.4
6979,10.0,0.0,2.0,0.0,30.0,48318.8,313.6,16775.2,14229.9,1268.8,1312.4
