,Suburb,crime_rate_2021,crime_rate_2020,crime_rate_2019,crime_rate_2018,crime_rate_2017,crime_rate_2016,crime_rate_2015,crime_rate_2014,crime_rate_2013,crime_rate_2012
625,WYELANGTA,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
626,YUULONG,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
627,GLENAIRE,0.05474953282088,0.06278275320838,0.05964196271218,0.05901776578923,0.06444237050863,0.06764347907499,0.05619406500236,0.05200889688136,0.0485381507012099,0.05659745478902
628,HORDERN VALE,0.05474953282088,0.06278275320838,0.05964196271218,0.05901776578923,0.06444237050863,0.06764347907499,0.05619406500236,0.05200889688136,0.0485381507012099,0.05659745478902
629,JOHANNA,0.05474953282088,0.06278275320838,0.05964196271218,0.05901776578923,0.06444237050863,0.06764347907499,0.05619406500236,0.05200889688136,0.0485381507012099,0.05659745478902
630,LAVERS HILL,0.05474953282088,0.06278275320838,0.05964196271218,0.05901776578923,0.06444237050863,0.06764347907499,0.05619406500236,0.05200889688136,0.0485381507012099,0.05659745478902
631,CARLISLE RIVER,0.05474953282088,0.06278275320838,0.05964196271218,0.05901776578923,0.06444237050863,0.06764347907499,0.05619406500236,0.05200889688136,0.0485381507012099,0.05659745478902
632,CHAPPLE VALE,0.05474953282088,0.06278275320838,0.05964196271218,0.05901776578923,0.06444237050863,0.06764347907499,0.05619406500236,0.05200889688136,0.0485381507012099,0.05659745478902
633,GELLIBRAND,0.05474953282088,0.06278275320838,0.05964196271218,0.05901776578923,0.06444237050863,0.06764347907499,0.05619406500236,0.05200889688136,0.0485381507012099,0.05659745478902
634,KENNEDYS CREEK,0.05474953282088,0.06278275320838,0.05964196271218,0.05901776578923,0.06444237050863,0.06764347907499,0.05619406500236,0.05200889688136,0.0485381507012099,0.05659745478902
635,BUCKLEY,0.03008079815042,0.03442523942366,0.02997877873091,0.02722311794617,0.03177337544263,0.03587723617266,0.03915611814346,0.03400983583847,0.03482357942468,0.0426807119506
636,GHERANG,0.03008079815042,0.03442523942366,0.02997877873091,0.02722311794617,0.03177337544263,0.03587723617266,0.03915611814346,0.03400983583847,0.03482357942468,0.0426807119506
637,MODEWARRE,0.03008079815042,0.03442523942366,0.02997877873091,0.02722311794617,0.03177337544263,0.03587723617266,0.03915611814346,0.03400983583847,0.03482357942468,0.0426807119506
638,MORIAC,0.03008079815042,0.03442523942366,0.02997877873091,0.02722311794617,0.03177337544263,0.03587723617266,0.03915611814346,0.03400983583847,0.03482357942468,0.0426807119506
639,MOUNT MORIAC,0.03008079815042,0.03442523942366,0.02997877873091,0.02722311794617,0.03177337544263,0.03587723617266,0.03915611814346,0.03400983583847,0.03482357942468,0.0426807119506
640,PARAPARAP,0.03008079815042,0.03442523942366,0.02997877873091,0.02722311794617,0.03177337544263,0.03587723617266,0.03915611814346,0.03400983583847,0.03482357942468,0.0426807119506
641,BAMBRA,0.03008079815042,0.03442523942366,0.02997877873091,0.02722311794617,0.03177337544263,0.03587723617266,0.03915611814346,0.03400983583847,0.03482357942468,0.0426807119506
642,OMBERSLEY,0.03008079815042,0.03442523942366,0.02997877873091,0.02722311794617,0.03177337544263,0.03587723617266,0.03915611814346,0.03400983583847,0.03482357942468,0.0426807119506
643,WENSLEYDALE,0.03008079815042,0.03442523942366,0.02997877873091,0.02722311794617,0.03177337544263,0.03587723617266,0.03915611814346,0.03400983583847,0.03482357942468,0.0426807119506
644,WINCHELSEA,0.03008079815042,0.03442523942366,0.02997877873091,0.02722311794617,0.03177337544263,0.03587723617266,0.03915611814346,0.03400983583847,0.03482357942468,0.0426807119506
645,WINCHELSEA SOUTH,0.03008079815042,0.03442523942366,0.02997877873091,0.02722311794617,0.03177337544263,0.03587723617266,0.03915611814346,0.03400983583847,0.03482357942468,0.0426807119506
646,WURDIBOLUC,0.03008079815042,0.03442523942366,0.02997877873091,0.02722311794617,0.03177337544263,0.03587723617266,0.03915611814346,0.03400983583847,0.03482357942468,0.0426807119506
647,BIRREGURRA,0.03008079815042,0.03442523942366,0.02997877873091,0.02722311794617,0.03177337544263,0.03587723617266,0.03915611814346,0.03400983583847,0.03482357942468,0.0426807119506
648,BARWON DOWNS,0.03008079815042,0.03442523942366,0.02997877873091,0.02722311794617,0.03177337544263,0.03587723617266,0.03915611814346,0.03400983583847,0.03482357942468,0.0426807119506
649,GERANGAMETE,0.03008079815042,0.03442523942366,0.02997877873091,0.02722311794617,0.03177337544263,0.03587723617266,0.03915611814346,0.03400983583847,0.03482357942468,0.0426807119506
650,MURROON,0.03008079815042,0.03442523942366,0.02997877873091,0.02722311794617,0.03177337544263,0.03587723617266,0.03915611814346,0.03400983583847,0.03482357942468,0.0426807119506
651,WARNCOORT,0.03008079815042,0.03442523942366,0.02997877873091,0.02722311794617,0.03177337544263,0.03587723617266,0.03915611814346,0.03400983583847,0.03482357942468,0.0426807119506
652,WHOOREL,0.03008079815042,0.03442523942366,0.02997877873091,0.02722311794617,0.03177337544263,0.03587723617266,0.03915611814346,0.03400983583847,0.03482357942468,0.0426807119506
653,ALVIE,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
654,BALINTORE,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
655,BARONGAROOK,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
656,BARONGAROOK WEST,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
657,BARRAMUNGA,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
658,CORAGULAC,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
659,CORUNNUN,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
660,DREEITE,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
661,DREEITE SOUTH,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
663,IRREWARRA,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
664,IRREWILLIPE,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
665,IRREWILLIPE EAST,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
666,KAWARREN,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
667,LARPENT,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
668,NALANGIL,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
669,ONDIT,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
670,PIRRON YALLOCK,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
671,POMBORNEIT EAST,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
672,SWAN MARSH,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
673,TANYBRYN,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
674,WARRION,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
675,WOOL WOOL,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
676,YEO,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
677,YEODENE,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
678,COLAC,0.05474953282088,0.06278275320838,0.05964196271218,0.05901776578923,0.06444237050863,0.06764347907499,0.05619406500236,0.05200889688136,0.0485381507012099,0.05659745478902
679,COLAC EAST,0.05474953282088,0.06278275320838,0.05964196271218,0.05901776578923,0.06444237050863,0.06764347907499,0.05619406500236,0.05200889688136,0.0485381507012099,0.05659745478902
680,COLAC WEST,0.05474953282088,0.06278275320838,0.05964196271218,0.05901776578923,0.06444237050863,0.06764347907499,0.05619406500236,0.05200889688136,0.0485381507012099,0.05659745478902
681,ELLIMINYT,0.05474953282088,0.06278275320838,0.05964196271218,0.05901776578923,0.06444237050863,0.06764347907499,0.05619406500236,0.05200889688136,0.0485381507012099,0.05659745478902
682,BEEAC,0.01786724658065,0.01843374984535,0.02044515639491,0.02201747556017,0.0221109535625699,0.02934229651163,0.02538806807556,0.0223455667735299,0.01974265789215,0.0191797592328099
683,CUNDARE,0.01786724658065,0.01843374984535,0.02044515639491,0.02201747556017,0.0221109535625699,0.02934229651163,0.02538806807556,0.0223455667735299,0.01974265789215,0.0191797592328099
684,CUNDARE NORTH,0.01786724658065,0.01843374984535,0.02044515639491,0.02201747556017,0.0221109535625699,0.02934229651163,0.02538806807556,0.0223455667735299,0.01974265789215,0.0191797592328099
685,EURACK,0.01786724658065,0.01843374984535,0.02044515639491,0.02201747556017,0.0221109535625699,0.02934229651163,0.02538806807556,0.0223455667735299,0.01974265789215,0.0191797592328099
686,WEERING,0.01786724658065,0.01843374984535,0.02044515639491,0.02201747556017,0.0221109535625699,0.02934229651163,0.02538806807556,0.0223455667735299,0.01974265789215,0.0191797592328099
687,COROROOKE,0.05474953282088,0.06278275320838,0.05964196271218,0.05901776578923,0.06444237050863,0.06764347907499,0.05619406500236,0.05200889688136,0.0485381507012099,0.05659745478902
688,BOOKAAR,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
689,BOSTOCKS CREEK,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
690,BUNGADOR,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
691,CAMPERDOWN,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
692,CARPENDEIT,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
693,CHOCOLYN,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
694,GNOTUK,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
695,KARIAH,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
696,KOALLAH,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
697,LESLIE MANOR,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
698,POMBORNEIT,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
699,POMBORNEIT NORTH,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
700,SKIBO,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
701,SOUTH PURRUMBETE,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
702,STONYFORD,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
703,TANDAROOK,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
704,TESBURY,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
705,WEERITE,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
706,TERANG,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
707,BOORCAN,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
708,CUDGEE,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
709,DIXIE,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
710,ECKLIN SOUTH,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
711,ELLERSLIE,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
712,FRAMLINGHAM,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
713,FRAMLINGHAM EAST,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
714,GARVOC,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
715,GLENORMISTON NORTH,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
716,GLENORMISTON SOUTH,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
717,KOLORA,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
718,LAANG,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
719,NOORAT,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
720,NOORAT EAST,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
721,PANMURE,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
722,TAROON,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
723,THE SISTERS,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
724,BULLAHARRE,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
725,COBDEN,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
726,COBRICO,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
727,ELINGAMITE,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
728,ELINGAMITE NORTH,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
729,GLENFYNE,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
730,JANCOURT,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
731,JANCOURT EAST,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
732,NAROGHID,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
733,SIMPSON,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
734,SCOTTS CREEK,0.03811659931829,0.04074329838659,0.03265280639321,0.03339736043125,0.04367674275139,0.0451271316874999,0.03109254024825,0.02900856793146,0.02778793418647,0.03296903460838
735,AYRFORD,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
736,BRUCKNELL,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
737,COORIEMUNGLE,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
738,COWLEYS CREEK,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
739,CURDIE VALE,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
740,CURDIES RIVER,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
741,CURDIEVALE,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
742,HEYTESBURY LOWER,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
743,NEWFIELD,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
744,NIRRANDA,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
745,NIRRANDA EAST,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
746,NIRRANDA SOUTH,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
747,NULLAWARRE,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
748,NULLAWARRE EAST,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
749,NULLAWARRE NORTH,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
750,PAARATTE,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
751,THE COVE,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
752,TIMBOON,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
753,TIMBOON WEST,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
754,PORT CAMPBELL,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
755,PRINCETOWN,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
756,WAARRE,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
757,PETERBOROUGH,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
758,DARLINGTON,0.06394279766167,0.06526327639096,0.07401722520679,0.08338352981671,0.0766582776476,0.07277612289002,0.06343184825761,0.05888108156186,0.05714627651617,0.05526482954717
759,DUNDONNELL,0.06394279766167,0.06526327639096,0.07401722520679,0.08338352981671,0.0766582776476,0.07277612289002,0.06343184825761,0.05888108156186,0.05714627651617,0.05526482954717
760,PURA PURA,0.06394279766167,0.06526327639096,0.07401722520679,0.08338352981671,0.0766582776476,0.07277612289002,0.06343184825761,0.05888108156186,0.05714627651617,0.05526482954717
761,MORTLAKE,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
762,WOORNDOO,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
763,HEXHAM,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
764,CARAMUT,0.04725137944358,0.05138217429032,0.05870294446515,0.06886079087641,0.06103082552875,0.06121689511877,0.04943695087242,0.0434327899108,0.05398960562519,0.04859972055161
765,MAILER FLAT,0.06394279766167,0.06526327639096,0.07401722520679,0.08338352981671,0.0766582776476,0.07277612289002,0.06343184825761,0.05888108156186,0.05714627651617,0.05526482954717
766,MAILORS FLAT,0.06394279766167,0.06526327639096,0.07401722520679,0.08338352981671,0.0766582776476,0.07277612289002,0.06343184825761,0.05888108156186,0.05714627651617,0.05526482954717
767,MINJAH,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
768,WOOLSTHORPE,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
769,ALLANSFORD,0.06394279766167,0.06526327639096,0.07401722520679,0.08338352981671,0.0766582776476,0.07277612289002,0.06343184825761,0.05888108156186,0.05714627651617,0.05526482954717
770,MEPUNGA,0.06394279766167,0.06526327639096,0.07401722520679,0.08338352981671,0.0766582776476,0.07277612289002,0.06343184825761,0.05888108156186,0.05714627651617,0.05526482954717
771,MEPUNGA EAST,0.06394279766167,0.06526327639096,0.07401722520679,0.08338352981671,0.0766582776476,0.07277612289002,0.06343184825761,0.05888108156186,0.05714627651617,0.05526482954717
772,MEPUNGA WEST,0.06394279766167,0.06526327639096,0.07401722520679,0.08338352981671,0.0766582776476,0.07277612289002,0.06343184825761,0.05888108156186,0.05714627651617,0.05526482954717
773,NARINGAL,0.06394279766167,0.06526327639096,0.07401722520679,0.08338352981671,0.0766582776476,0.07277612289002,0.06343184825761,0.05888108156186,0.05714627651617,0.05526482954717
774,NARINGAL EAST,0.06394279766167,0.06526327639096,0.07401722520679,0.08338352981671,0.0766582776476,0.07277612289002,0.06343184825761,0.05888108156186,0.05714627651617,0.05526482954717
775,PURNIM,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
776,PURNIM WEST,0.03124117832152,0.0313032242908299,0.02978999528079,0.02534493989459,0.02769010897398,0.02933620123081,0.02453137243084,0.0284641472868199,0.0264743472704,0.03293670264966
